ensembl_gene_id,ensembl_gene_name,human_homologs,GO_peroxisome_function,full_name,Myelin-24mo_protrusion_txn,Myelin-6mo_protrusion_txn,Myelin-P18_protrusion_txn,Myelin-P75_protrusion_txn
ENSMUSG00000070493,Chchd2,CHCHD2,No,coiled-coil-helix-coiled-coil-helix domain containing 2 [Source:MGI Symbol;Acc:MGI:1261428],612.511930956388,512.5268320390971,805.7830777360138,812.2209807707877
ENSMUSG00000030432,Rpl28,,No,ribosomal protein L28 [Source:MGI Symbol;Acc:MGI:101839],609.6823292385242,544.9319921194058,721.0055979675103,934.6257438547327
ENSMUSG00000025204,Ndufb8,AL133352.1 | NDUFB8,No,NADH:ubiquinone oxidoreductase subunit B8 [Source:MGI Symbol;Acc:MGI:1914514],607.5605682335861,519.9888967552183,704.1924087573818,766.3551987776586
ENSMUSG00000038690,Atp5j2,ATP5MF,No,"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit F2 [Source:MGI Symbol;Acc:MGI:1927558]",604.2505314374498,472.77634936193977,906.4410173310262,892.0288878275954
ENSMUSG00000061315,Naca,NACA,No,nascent polypeptide-associated complex alpha polypeptide [Source:MGI Symbol;Acc:MGI:106095],595.9249621261308,560.8058064965016,652.2739269995625,777.7592791676876
ENSMUSG00000031708,Tecr,TECR,No,"trans-2,3-enoyl-CoA reductase [Source:MGI Symbol;Acc:MGI:1915408]",594.6586156626947,520.0398718810934,246.394869425416,363.82789369794375
ENSMUSG00000009013,Dynll1,DYNLL1,No,dynein light chain LC8-type 1 [Source:MGI Symbol;Acc:MGI:1861457],594.6013707897226,570.839178091015,1091.2852400778647,731.5709224285762
ENSMUSG00000028936,Rpl22,RPL22,No,ribosomal protein L22 [Source:MGI Symbol;Acc:MGI:99262],589.0123555376962,491.97120005741556,412.45185268197804,724.0948390323749
ENSMUSG00000031231,Cox7b,COX7B,No,cytochrome c oxidase subunit 7B [Source:MGI Symbol;Acc:MGI:1913392],584.1966691117889,469.1679440355841,902.1526513394589,829.0376389406681
ENSMUSG00000023004,Tuba1b,TUBA1B,No,"tubulin, alpha 1B [Source:MGI Symbol;Acc:MGI:107804]",582.0890524773594,740.7264483462824,649.095662488583,668.1788614762252
ENSMUSG00000019877,Serinc1,SERINC1,No,serine incorporator 1 [Source:MGI Symbol;Acc:MGI:1926228],581.8294818682131,553.8358184219005,138.58694833051442,252.3475735513251
ENSMUSG00000020163,Uqcr11,UQCR11 | AC005943.1,No,"ubiquinol-cytochrome c reductase, complex III subunit XI [Source:MGI Symbol;Acc:MGI:1913844]",581.3078398058931,497.8975682372149,1078.9702392440893,779.4668794020985
ENSMUSG00000020267,Hint1,HINT1,No,histidine triad nucleotide binding protein 1 [Source:MGI Symbol;Acc:MGI:1321133],579.8382171688755,480.2127409258484,793.4887454847162,781.1659734958079
ENSMUSG00000004980,Hnrnpa2b1,HNRNPA2B1,No,heterogeneous nuclear ribonucleoprotein A2/B1 [Source:MGI Symbol;Acc:MGI:104819],574.8546543421992,498.7042792505097,632.9541701122519,788.9940671327545
ENSMUSG00000073616,Cops9,COPS9,No,COP9 signalosome subunit 9 [Source:MGI Symbol;Acc:MGI:1914165],572.4454843594029,431.13749470910085,680.0806263977486,719.7222485216623
ENSMUSG00000020483,Dynll2,DYNLL2,No,dynein light chain LC8-type 2 [Source:MGI Symbol;Acc:MGI:1915347],569.9466014514483,657.3240952798303,381.2354085991273,344.2340744736053
ENSMUSG00000026991,Pkp4,PKP4,No,plakophilin 4 [Source:MGI Symbol;Acc:MGI:109281],568.9174944073656,662.0219512589694,239.9803416274488,338.61803190685487
ENSMUSG00000067870,Rpl31-ps8,,No,"ribosomal protein L31, pseudogene 8 [Source:MGI Symbol;Acc:MGI:3647726]",568.8911819793213,524.6767779183697,483.3201574008658,816.0961453843743
ENSMUSG00000054428,Atpif1,ATP5IF1,No,ATPase inhibitory factor 1 [Source:MGI Symbol;Acc:MGI:1196457],567.4451998063057,553.7586123675227,1076.774182084426,784.5991374508076
ENSMUSG00000026238,Ptma,PTMA,No,prothymosin alpha [Source:MGI Symbol;Acc:MGI:97803],565.5245170005272,581.0373558077662,970.3252782644005,748.8707638213396
ENSMUSG00000018965,Ywhah,YWHAH,No,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, eta polypeptide [Source:MGI Symbol;Acc:MGI:109194]",564.7636809205738,651.7459411803492,896.5458833162505,666.7632552195678
ENSMUSG00000025362,Rps26,,No,ribosomal protein S26 [Source:MGI Symbol;Acc:MGI:1351628],562.8441016502344,504.1812575200519,664.0811878008326,748.7958032319581
ENSMUSG00000003380,Rabac1,RABAC1,No,Rab acceptor 1 (prenylated) [Source:MGI Symbol;Acc:MGI:1201692],562.3431256616127,448.88982895280293,275.99814400669345,425.3129298577425
ENSMUSG00000025428,Atp5a1,ATP5F1A,No,"ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1 [Source:MGI Symbol;Acc:MGI:88115]",554.7189114623758,696.1622325970222,627.095703106765,508.15745755366595
ENSMUSG00000062647,Rpl7a,,No,ribosomal protein L7A [Source:MGI Symbol;Acc:MGI:1353472],554.1828976707488,541.8825192331223,749.0328958047196,687.1064048133973
ENSMUSG00000057738,Sptan1,SPTAN1,No,"spectrin alpha, non-erythrocytic 1 [Source:MGI Symbol;Acc:MGI:98386]",549.8093176074991,801.6927189042754,344.6455298831678,315.6511846737161
ENSMUSG00000048758,Rpl29,RPL29,No,ribosomal protein L29 [Source:MGI Symbol;Acc:MGI:99687],549.2581821513859,530.514638633278,846.5708182339104,827.0451951467186
ENSMUSG00000031762,Mt2,MT2A,No,metallothionein 2 [Source:MGI Symbol;Acc:MGI:97172],543.1057592684681,313.0601039824993,1789.2973062684605,1321.7436079240774
ENSMUSG00000057113,Npm1,,No,nucleophosmin 1 [Source:MGI Symbol;Acc:MGI:106184],538.3308273736377,534.1922667462044,384.7044274260754,498.67961342741734
ENSMUSG00000072235,Tuba1a,TUBA1A,No,"tubulin, alpha 1A [Source:MGI Symbol;Acc:MGI:98869]",533.9581213306674,846.8948620658881,846.8845350927742,501.5028803444513
ENSMUSG00000032399,Rpl4,RPL4,No,ribosomal protein L4 [Source:MGI Symbol;Acc:MGI:1915141],530.3610783851325,573.1625860298896,514.2842887244477,577.5042686156613
ENSMUSG00000026473,Glul,GLUL,No,glutamate-ammonia ligase (glutamine synthetase) [Source:MGI Symbol;Acc:MGI:95739],528.6654763188087,627.9709413551053,571.9074143967231,592.7278291271807
ENSMUSG00000063524,Eno1,ENO1,No,"enolase 1, alpha non-neuron [Source:MGI Symbol;Acc:MGI:95393]",524.7919438005977,713.521949653998,542.9803827605897,433.2215686432009
ENSMUSG00000022037,Clu,CLU,No,clusterin [Source:MGI Symbol;Acc:MGI:88423],522.3561418194624,610.6787683840552,207.45806755247577,287.90499388429225
ENSMUSG00000055839,Elob,ELOB,No,elongin B [Source:MGI Symbol;Acc:MGI:1914923],518.103827444259,462.2303953594931,996.9933965335669,875.1209774994319
ENSMUSG00000017734,Dbndd2,DBNDD2,No,dysbindin (dystrobrevin binding protein 1) domain containing 2 [Source:MGI Symbol;Acc:MGI:106562],517.5893714507597,485.03147993418963,464.674545507976,376.52497718211976
ENSMUSG00000079037,Prnp,PRNP,No,prion protein [Source:MGI Symbol;Acc:MGI:97769],514.9133565793522,505.9461820711187,173.122346232919,316.72399391496265
ENSMUSG00000004366,Sst,SST,No,somatostatin [Source:MGI Symbol;Acc:MGI:98326],512.0434700488586,378.74685084752474,251.31198779800164,337.16220280832675
ENSMUSG00000031633,Slc25a4,SLC25A4,No,"solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 4 [Source:MGI Symbol;Acc:MGI:1353495]",511.3992875824162,580.1996019566926,773.5468893454888,629.4820588350141
ENSMUSG00000062825,Actg1,ACTG1,No,"actin, gamma, cytoplasmic 1 [Source:MGI Symbol;Acc:MGI:87906]",507.34301494134723,675.7080049868333,819.0368796493784,551.7920669464511
ENSMUSG00000022956,Atp5o,AP000311.1 | ATP5PO,No,"ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit [Source:MGI Symbol;Acc:MGI:106341]",507.19616294915016,462.51889060633357,759.9444173912502,741.8936075801444
ENSMUSG00000022884,Eif4a2,EIF4A2,No,eukaryotic translation initiation factor 4A2 [Source:MGI Symbol;Acc:MGI:106906],504.31381998073874,493.04936649358694,528.8461669211191,590.5210731243287
ENSMUSG00000060419,Rps16-ps2,,No,"ribosomal protein S16, pseudogene 2 [Source:MGI Symbol;Acc:MGI:3704259]",503.50643438867894,456.78156409172146,401.5254972757758,530.4614772703437
ENSMUSG00000081406,Rps6-ps4,,No,"ribosomal protein S6, pseudogene 4 [Source:MGI Symbol;Acc:MGI:3650907]",503.41922249720926,463.73414428019805,344.32421660969965,568.0642089405002
ENSMUSG00000020458,Rtn4,RTN4,No,reticulon 4 [Source:MGI Symbol;Acc:MGI:1915835],500.6909183176509,483.7973688591247,192.80591827075878,232.15762463202327
ENSMUSG00000016427,Ndufa1,NDUFA1,No,NADH:ubiquinone oxidoreductase subunit A1 [Source:MGI Symbol;Acc:MGI:1929511],500.0998852171562,379.06443998432854,570.9237909092545,526.3535057328337
ENSMUSG00000032479,Map4,MAP4,No,microtubule-associated protein 4 [Source:MGI Symbol;Acc:MGI:97178],494.72850633562064,647.1860208498292,364.3845158449967,377.00687735831997
ENSMUSG00000054459,Vsnl1,VSNL1,No,visinin-like 1 [Source:MGI Symbol;Acc:MGI:1349453],486.3087188731767,547.4926292916136,652.0233392189562,539.5155072006942
ENSMUSG00000032294,Pkm,PKM,No,"pyruvate kinase, muscle [Source:MGI Symbol;Acc:MGI:97591]",486.08698295432697,761.6115168868238,411.9790424424424,380.3216358579931
ENSMUSG00000023175,Bsg,BSG,No,basigin [Source:MGI Symbol;Acc:MGI:88208],483.779594799691,450.528105454634,230.87886222198043,278.4325233137101
ENSMUSG00000059070,Rpl18,,No,ribosomal protein L18 [Source:MGI Symbol;Acc:MGI:98003],481.5539250946535,457.7485692481837,720.1868826568908,728.9280001890737
ENSMUSG00000059534,Uqcr10,UQCR10,No,"ubiquinol-cytochrome c reductase, complex III subunit X [Source:MGI Symbol;Acc:MGI:1913402]",481.2823735888434,402.68704767057073,792.4963322583246,668.2688175019233
ENSMUSG00000039221,Rpl22l1,RPL22L1,No,ribosomal protein L22 like 1 [Source:MGI Symbol;Acc:MGI:1915278],480.7397419569546,375.7665915711937,390.2413653425618,579.6745547081791
ENSMUSG00000050708,Ftl1,FTL,No,ferritin light polypeptide 1 [Source:MGI Symbol;Acc:MGI:95589],473.09484145522106,405.0997908196958,825.6212091447333,507.06459301592207
ENSMUSG00000058443,Rpl10-ps3,,No,"ribosomal protein L10, pseudogene 3 [Source:MGI Symbol;Acc:MGI:3704336]",472.69415177248914,379.58651369252107,633.4622968804453,884.4099169083074
ENSMUSG00000036564,Ndrg4,NDRG4,No,N-myc downstream regulated gene 4 [Source:MGI Symbol;Acc:MGI:2384590],472.4103938998986,622.590496283559,558.6428395106626,477.91847643008754
ENSMUSG00000000088,Cox5a,COX5A,No,cytochrome c oxidase subunit 5A [Source:MGI Symbol;Acc:MGI:88474],471.77547133476065,441.74595024188835,629.7607785279585,520.3003805823851
ENSMUSG00000029152,Ociad1,OCIAD1,No,OCIA domain containing 1 [Source:MGI Symbol;Acc:MGI:1915345],471.3089852839209,452.68188981164974,287.8975031703487,305.92907734651413
ENSMUSG00000004630,Pcp2,PCP2,No,Purkinje cell protein 2 (L7) [Source:MGI Symbol;Acc:MGI:97508],471.00523427088274,386.4276079538652,442.3552362037268,345.810756503399
ENSMUSG00000044894,Uqcrq,UQCRQ,No,"ubiquinol-cytochrome c reductase, complex III subunit VII [Source:MGI Symbol;Acc:MGI:107807]",467.1852614973626,366.685793800925,751.7255315804605,598.9270346588352
ENSMUSG00000083380,Ndufb4c,,No,NADH:ubiquinone oxidoreductase subunit B4C [Source:MGI Symbol;Acc:MGI:3781422],458.84707022607853,364.26744286443653,494.7534515631409,570.1481833403222
ENSMUSG00000007564,Ppp2r1a,PPP2R1A,No,"protein phosphatase 2, regulatory subunit A, alpha [Source:MGI Symbol;Acc:MGI:1926334]",452.6831157942979,502.32847124702045,941.9788660158553,652.0844004789013
ENSMUSG00000036309,Skp1a,SKP1,No,S-phase kinase-associated protein 1A [Source:MGI Symbol;Acc:MGI:103575],452.04318730121287,424.75221669680684,593.7051589995536,535.1678953259391
ENSMUSG00000036427,Gpi1,GPI,No,glucose phosphate isomerase 1 [Source:MGI Symbol;Acc:MGI:95797],450.01594216455754,546.5208038550029,528.1634678577002,433.03035895603364
ENSMUSG00000042750,Bex2,BEX1 | BEX2,No,brain expressed X-linked 2 [Source:MGI Symbol;Acc:MGI:1338017],449.4769226485418,441.38061163585826,633.8788198174781,482.96064419851723
ENSMUSG00000027500,Stmn2,STMN2,No,stathmin-like 2 [Source:MGI Symbol;Acc:MGI:98241],446.56234336407266,381.00666782238875,1177.220484617482,803.954708443884
ENSMUSG00000058672,Tubb2a,TUBB2A,No,"tubulin, beta 2A class IIA [Source:MGI Symbol;Acc:MGI:107861]",446.45998258243407,583.118180584763,898.3932270659919,604.2774368342484
ENSMUSG00000025739,Gng13,GNG13,No,"guanine nucleotide binding protein (G protein), gamma 13 [Source:MGI Symbol;Acc:MGI:1925616]",445.54676218235136,329.6380170561876,614.5488411532916,605.9323324449547
ENSMUSG00000052889,Prkcb,PRKCB,No,"protein kinase C, beta [Source:MGI Symbol;Acc:MGI:97596]",445.4359383256287,447.6674334257529,517.8311746873459,558.3021645826144
ENSMUSG00000084786,Ubl5,UBL5,No,ubiquitin-like 5 [Source:MGI Symbol;Acc:MGI:1913427],444.2616060482008,412.9919493260282,816.6809425727503,593.2098949603868
ENSMUSG00000022450,Ndufa6,NDUFA6,No,NADH:ubiquinone oxidoreductase subunit A6 [Source:MGI Symbol;Acc:MGI:1914380],441.9577564085235,348.4739744001599,625.1089593282577,714.5466687823318
ENSMUSG00000030683,Sez6l2,SEZ6L2,No,seizure related 6 homolog like 2 [Source:MGI Symbol;Acc:MGI:2385295],439.82600454918156,320.59491616107414,122.66986020818955,303.0224798821178
ENSMUSG00000021520,Uqcrb,UQCRB,No,ubiquinol-cytochrome c reductase binding protein [Source:MGI Symbol;Acc:MGI:1914780],439.4485799225911,391.50328102668266,701.6469786261799,645.0249794553408
ENSMUSG00000006932,Ctnnb1,CTNNB1,No,"catenin (cadherin associated protein), beta 1 [Source:MGI Symbol;Acc:MGI:88276]",438.043387238457,567.6540597920799,579.0338193302747,378.8185278440594
ENSMUSG00000105388,Rpl36a-ps2,,No,"ribosomal protein L36A, pseudogene 2 [Source:MGI Symbol;Acc:MGI:3780887]",430.2336846788857,329.07354516546116,335.10785803567035,527.2830424806288
ENSMUSG00000040907,Atp1a3,ATP1A3 | AC010616.2,No,"ATPase, Na+/K+ transporting, alpha 3 polypeptide [Source:MGI Symbol;Acc:MGI:88107]",430.10832031222805,506.1625351971551,167.91522349996538,184.49147450412306
ENSMUSG00000046364,Rpl27a,RPL27A,No,ribosomal protein L27A [Source:MGI Symbol;Acc:MGI:1347076],428.09163572530605,347.7803706257413,394.508742933535,626.588776771969
ENSMUSG00000049044,Rapgef4,RAPGEF4,No,Rap guanine nucleotide exchange factor (GEF) 4 [Source:MGI Symbol;Acc:MGI:1917723],426.60619172163695,524.2635771166953,145.8677440451335,183.54067326386433
ENSMUSG00000028648,Ndufs5,NDUFS5,No,NADH:ubiquinone oxidoreductase core subunit S5 [Source:MGI Symbol;Acc:MGI:1890889],425.12421558097225,354.35311524833895,696.9235383876182,655.229033196821
ENSMUSG00000033379,Atp6v0b,ATP6V0B,No,"ATPase, H+ transporting, lysosomal V0 subunit B [Source:MGI Symbol;Acc:MGI:1890510]",423.37659201636524,334.8004981286687,173.45157578289877,234.08385287243505
ENSMUSG00000019370,Calm3,CALM3,No,calmodulin 3 [Source:MGI Symbol;Acc:MGI:103249],422.8381454297235,559.2723831484772,881.4671107621288,524.4695694649549
ENSMUSG00000034994,Eef2,EEF2,No,eukaryotic translation elongation factor 2 [Source:MGI Symbol;Acc:MGI:95288],421.41376936429526,562.6883110092742,444.98181718631145,352.2505158692397
ENSMUSG00000019923,Zwint,ZWINT,No,ZW10 interactor [Source:MGI Symbol;Acc:MGI:1289227],417.94631057133984,599.6952296861593,467.9233210681388,371.3557929851592
ENSMUSG00000020486,Sept4,SEPT4,No,septin 4 [Source:MGI Symbol;Acc:MGI:1270156],417.7096388966356,459.1101310600175,542.9546593274183,611.2473538446098
ENSMUSG00000029838,Ptn,PTN,No,pleiotrophin [Source:MGI Symbol;Acc:MGI:97804],417.11620623503455,433.6342978630185,273.3994787252832,299.18552214093506
ENSMUSG00000024208,Uqcc2,UQCC2,No,ubiquinol-cytochrome c reductase complex assembly factor 2 [Source:MGI Symbol;Acc:MGI:1914517],416.5660778017654,325.6149619453335,481.7003871433679,620.8581704641133
ENSMUSG00000046721,Rpl14-ps1,,No,"ribosomal protein L14, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3710579]",415.65056181140045,336.1590999814575,208.5120736696279,413.8860279175057
ENSMUSG00000019210,Atp6v1e1,,No,"ATPase, H+ transporting, lysosomal V1 subunit E1 [Source:MGI Symbol;Acc:MGI:894326]",413.8441450494315,471.742369736021,577.6356103359346,451.11217012032904
ENSMUSG00000021288,Klc1,KLC1 | AL139300.1,No,kinesin light chain 1 [Source:MGI Symbol;Acc:MGI:107978],412.9271579021371,512.210676959625,529.1438353592905,369.18068860144746
ENSMUSG00000037706,Cd81,CD81,No,CD81 antigen [Source:MGI Symbol;Acc:MGI:1096398],408.01687632472806,404.608636604467,264.86364389896244,286.7625357658941
ENSMUSG00000053310,Nrgn,NRGN,No,neurogranin [Source:MGI Symbol;Acc:MGI:1927184],404.84796705607624,488.3464106347072,921.5619709481682,428.7160037751563
ENSMUSG00000033061,Resp18,RESP18,No,regulated endocrine-specific protein 18 [Source:MGI Symbol;Acc:MGI:1098222],404.0495421976944,324.30390644090716,126.88120594417197,237.5434980763133
ENSMUSG00000113902,Ndufb1-ps,,No,NADH:ubiquinone oxidoreductase subunit B1 [Source:MGI Symbol;Acc:MGI:3780865],402.8513089831273,282.27543287322555,539.8269446315761,640.4460963436287
ENSMUSG00000062270,Morf4l1,,No,mortality factor 4 like 1 [Source:MGI Symbol;Acc:MGI:1096551],401.65981690383046,418.19814523425265,422.4601547395848,408.068071886822
ENSMUSG00000049422,Chchd10,CHCHD10,No,coiled-coil-helix-coiled-coil-helix domain containing 10 [Source:MGI Symbol;Acc:MGI:2143558],393.3400052073579,332.3404235898527,566.4426280716056,654.9363025270164
ENSMUSG00000097451,Rian,,No,RNA imprinted and accumulated in nucleus [Source:MGI Symbol;Acc:MGI:1922995],393.0869933480297,344.0192464537837,365.3426913874135,266.4641176641548
ENSMUSG00000001175,Calm1,CALM1,No,calmodulin 1 [Source:MGI Symbol;Acc:MGI:88251],392.0690670579767,547.9978063323224,459.9058974153918,362.12468277418634
ENSMUSG00000023236,Scg5,SCG5,No,secretogranin V [Source:MGI Symbol;Acc:MGI:98289],391.08904353145,333.61461929236816,131.59484033316375,216.11956616058205
ENSMUSG00000024914,Drap1,DRAP1,No,Dr1 associated protein 1 (negative cofactor 2 alpha) [Source:MGI Symbol;Acc:MGI:1913806],388.8882949430284,363.370979088721,367.9000915197285,432.5568959121849
ENSMUSG00000042682,Selenok,SELENOK,No,selenoprotein K [Source:MGI Symbol;Acc:MGI:1931466],388.0873935910602,346.45259603755557,339.72159664618755,294.4803701858795
ENSMUSG00000054452,Aes,AES,No,amino-terminal enhancer of split [Source:MGI Symbol;Acc:MGI:95806],387.93618855391867,440.8829539047083,588.197881358442,393.4930745294716
ENSMUSG00000075706,Gpx4,GPX4,No,glutathione peroxidase 4 [Source:MGI Symbol;Acc:MGI:104767],386.9555899790591,384.8256518870247,443.24036377611685,336.86974818245517
ENSMUSG00000019179,Mdh2,MDH2,No,"malate dehydrogenase 2, NAD (mitochondrial) [Source:MGI Symbol;Acc:MGI:97050]",385.82528203478444,435.94353713125054,579.6426183003729,477.66713225116354
ENSMUSG00000012405,Rpl15,RPL15,No,ribosomal protein L15 [Source:MGI Symbol;Acc:MGI:1913730],384.46934285470144,335.7018509891891,612.5994859154079,634.6690195717323
ENSMUSG00000050608,Minos1,MICOS10,No,mitochondrial inner membrane organizing system 1 [Source:MGI Symbol;Acc:MGI:1913628],383.1628871659711,316.49917781707626,457.82019503693726,505.45527582368254
ENSMUSG00000049751,Rpl36al,,No,ribosomal protein L36A-like [Source:MGI Symbol;Acc:MGI:1913733],382.1251485649764,352.48150036419895,512.2158865796812,538.3455986888671
ENSMUSG00000014294,Ndufa2,NDUFA2,No,NADH:ubiquinone oxidoreductase subunit A2 [Source:MGI Symbol;Acc:MGI:1343103],382.0953940906344,306.45090537802696,596.3589424616406,600.2336437239729
ENSMUSG00000067274,Rplp0,,No,"ribosomal protein, large, P0 [Source:MGI Symbol;Acc:MGI:1927636]",375.8664254893381,463.2602281536214,503.20378687330526,432.4525924023434
ENSMUSG00000030647,Ndufc2,NDUFC2 | NDUFC2-KCTD14,No,NADH:ubiquinone oxidoreductase subunit C2 [Source:MGI Symbol;Acc:MGI:1344370],375.057951760803,308.57994315800397,433.9092990914893,413.99706098134465
ENSMUSG00000000563,Atp5f1,ATP5PB,No,"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit B1 [Source:MGI Symbol;Acc:MGI:1100495]",375.00375548720154,418.4562817783973,450.070109921602,340.5228156265652
ENSMUSG00000062456,Rpl9-ps6,,No,"ribosomal protein L9, pseudogene 6 [Source:MGI Symbol;Acc:MGI:3642682]",374.2377727885961,262.99516447894024,341.5767887547573,626.2277782276602
ENSMUSG00000032959,Pebp1,,No,phosphatidylethanolamine binding protein 1 [Source:MGI Symbol;Acc:MGI:1344408],372.4071830622108,434.7911283770517,536.2714363790983,376.5831592959759
ENSMUSG00000055430,Nap1l5,NAP1L5,No,nucleosome assembly protein 1-like 5 [Source:MGI Symbol;Acc:MGI:1923555],371.82368166841576,401.70011545322336,690.827655732413,459.2916437671454
ENSMUSG00000056629,Fkbp2,AP001453.5 | FKBP2,No,FK506 binding protein 2 [Source:MGI Symbol;Acc:MGI:95542],371.4712297760593,303.7600128727908,186.76568217923162,298.40342725763884
ENSMUSG00000004558,Ndrg2,NDRG2,No,N-myc downstream regulated gene 2 [Source:MGI Symbol;Acc:MGI:1352498],370.80692011893956,426.7159099277679,470.82947478484664,380.0217730468891
ENSMUSG00000029223,Uchl1,UCHL1,No,ubiquitin carboxy-terminal hydrolase L1 [Source:MGI Symbol;Acc:MGI:103149],370.77170694689016,481.27486048031165,563.5320565552033,336.26811148768155
ENSMUSG00000045573,Penk,PENK,No,preproenkephalin [Source:MGI Symbol;Acc:MGI:104629],370.0922772396736,350.41686700525287,109.72594592286897,196.35871586151666
ENSMUSG00000093989,Rnasek,RNASEK,No,"ribonuclease, RNase K [Source:MGI Symbol;Acc:MGI:106369]",367.6263268147263,345.68110564029433,242.6363687600747,216.6358902532049
ENSMUSG00000060743,H3f3a,H3F3A,No,"H3 histone, family 3A [Source:MGI Symbol;Acc:MGI:1097686]",366.1476728706983,384.3038656074919,739.9297421059516,455.91668889252304
ENSMUSG00000062997,Rpl35,RPL35,No,ribosomal protein L35 [Source:MGI Symbol;Acc:MGI:1913739],365.41014843371727,305.26949255350337,311.09023189520053,477.44696119232646
ENSMUSG00000063316,Rpl27,RPL27,No,ribosomal protein L27 [Source:MGI Symbol;Acc:MGI:98036],364.3745236558493,327.481857985584,410.48923829102966,496.71526507623537
ENSMUSG00000060802,B2m,B2M,No,beta-2 microglobulin [Source:MGI Symbol;Acc:MGI:88127],362.89053328914594,225.09143218317536,107.26460274039819,158.274168088511
ENSMUSG00000061904,Slc25a3,SLC25A3,No,"solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 3 [Source:MGI Symbol;Acc:MGI:1353498]",361.41988800600325,426.91560603513926,501.0599835277603,436.39389089917836
ENSMUSG00000037236,Matr3,MATR3,No,matrin 3 [Source:MGI Symbol;Acc:MGI:1298379],360.7872263989073,400.7095406343198,229.31694609762022,321.41881102617674
ENSMUSG00000056486,Chn1,CHN1,No,chimerin 1 [Source:MGI Symbol;Acc:MGI:1915674],357.8311663953935,495.67179721008415,505.0280140738941,402.85890307515297
ENSMUSG00000033307,Mif,MIF,No,macrophage migration inhibitory factor (glycosylation-inhibiting factor) [Source:MGI Symbol;Acc:MGI:96982],357.71276036532726,364.46398073339697,688.4886498019937,513.1346017144286
ENSMUSG00000006373,Pgrmc1,PGRMC1,No,progesterone receptor membrane component 1 [Source:MGI Symbol;Acc:MGI:1858305],355.97122403049264,270.26346166450963,106.95375521769347,187.09971852534807
ENSMUSG00000034868,Myl12b,MYL12B,No,"myosin, light chain 12B, regulatory [Source:MGI Symbol;Acc:MGI:107494]",355.70896050930855,355.06585783437606,605.0928127853103,400.63831804326884
ENSMUSG00000073640,Rpl27-ps3,,No,"ribosomal protein L27, pseudogene 3 [Source:MGI Symbol;Acc:MGI:3646174]",350.7539953866948,297.87590525588934,493.6739310042697,551.146755951228
ENSMUSG00000024758,Rtn3,RTN3,No,reticulon 3 [Source:MGI Symbol;Acc:MGI:1339970],349.76832655370714,401.3694070250553,177.83512239718112,184.6181192423084
ENSMUSG00000006412,Pfdn2,PFDN2,No,prefoldin 2 [Source:MGI Symbol;Acc:MGI:1276111],348.91500025639266,310.8754919577676,258.1717235899576,340.60505370201383
ENSMUSG00000024516,Sec11c,SEC11C,No,"SEC11 homolog C, signal peptidase complex subunit [Source:MGI Symbol;Acc:MGI:1913536]",348.23660896599,280.8925008589526,128.57967978055422,345.4913573484942
ENSMUSG00000020372,Rack1,RACK1,No,receptor for activated C kinase 1 [Source:MGI Symbol;Acc:MGI:101849],347.4796723645615,357.78883841822994,413.7202057858363,478.04328785450605
ENSMUSG00000005716,Pvalb,PVALB,No,parvalbumin [Source:MGI Symbol;Acc:MGI:97821],344.5339833344762,306.2012783029751,413.5450104818351,358.9651699319939
ENSMUSG00000037152,Ndufc1,NDUFC1,No,NADH:ubiquinone oxidoreductase subunit C1 [Source:MGI Symbol;Acc:MGI:1913627],343.79531839774734,298.2822553685249,542.1487228268123,526.5291099361705
ENSMUSG00000022841,Ap2m1,AP2M1,No,"adaptor-related protein complex 2, mu 1 subunit [Source:MGI Symbol;Acc:MGI:1298405]",342.679153560498,485.2105966749155,500.22515964292967,296.94638557080606
ENSMUSG00000074884,Serf2,SERF2,No,small EDRK-rich factor 2 [Source:MGI Symbol;Acc:MGI:1337041],341.9695777809599,319.1175040012727,566.6075541805385,507.9029600179508
ENSMUSG00000032324,Tspan3,TSPAN3,No,tetraspanin 3 [Source:MGI Symbol;Acc:MGI:1928098],341.94195911602105,290.1733255520737,192.65810455097122,269.85589871443085
ENSMUSG00000062591,Tubb4a,TUBB4A,No,"tubulin, beta 4A class IVA [Source:MGI Symbol;Acc:MGI:107848]",341.55690763695475,547.5029025962203,512.4308651993524,342.092192597093
ENSMUSG00000038486,Sv2a,SV2A,No,synaptic vesicle glycoprotein 2 a [Source:MGI Symbol;Acc:MGI:1927139],339.1434914639937,351.13328067794663,167.8964878712869,204.44973754201595
ENSMUSG00000024248,Cox7a2l,COX7A2L,No,cytochrome c oxidase subunit 7A2 like [Source:MGI Symbol;Acc:MGI:106015],338.55565850440905,352.9934678557444,282.2958211347378,355.5963491979773
ENSMUSG00000035242,Oaz1,OAZ1,No,ornithine decarboxylase antizyme 1 [Source:MGI Symbol;Acc:MGI:109433],338.2934171588716,354.6112344101435,495.7296993537016,368.6856498674878
