"Input Order","Search Term","Mouse GeneID","MGIID","Mouse Symbol","Species 2","Fly GeneID","Fly Species Gene ID","Fly Symbol","Ensmbl ID (link HPA)","DIOPT Score","Weighted Score","Rank","Best Score","Best Score Reverse","Prediction Derived From","Alignment & Scores","Feedback","Gene Details"
"590","ENSMUSG00000004056","11652","104874","Akt2","Fly","38654","FBgn0283472","S6k","","4","3.84","moderate","No","No","orthoMCL, Phylome, RoundUp, SwiftOrtho","","Add","G2F details (S6k)    DRscDB Data: (S6k)"
"590","ENSMUSG00000004056","11652","104874","Akt2","Fly","33139","FBgn0262866","S6kII","","3","2.94","low","No","No","Phylome, RoundUp, SwiftOrtho","","Add","G2F details (S6kII)    DRscDB Data: (S6kII)"
"590","ENSMUSG00000004056","11652","104874","Akt2","Fly","48311","FBgn0003091","Pkc53E","","3","2.92","low","No","No","OrthoDB, Phylome, SwiftOrtho","","Add","G2F details (Pkc53E)    DRscDB Data: (Pkc53E)"
"590","ENSMUSG00000004056","11652","104874","Akt2","Fly","36897","FBgn0004784","inaC","","3","2.92","low","No","No","OrthoDB, Phylome, SwiftOrtho","","Add","G2F details (inaC)    DRscDB Data: (inaC)"
"591","ENSMUSG00000004069","83945","1933786","Dnaja3","Fly","48844","FBgn0002174","CG5504","","16","15.74","high","Yes","Yes","Compara, eggNOG, Homologene, Isobase, TreeFam, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid","","Add","G2F details (CG5504)    DRscDB Data: (CG5504)"
"591","ENSMUSG00000004069","83945","1933786","Dnaja3","Fly","38915","FBgn0035852","CG7387","","7","6.83","moderate","No","Yes","eggNOG, Isobase, TreeFam, OMA, OrthoFinder, Panther, Phylome","","Add","G2F details (CG7387)    DRscDB Data: (CG7387)"
"592","ENSMUSG00000004070","15369","109373","Hmox2","Fly","41407","FBgn0037933","Ho","","13","12.74","high","Yes","Yes","Compara, eggNOG, Isobase, OrthoDB, TreeFam, Domainoid, Inparanoid, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp","","Add","G2F details (Ho)    DRscDB Data: (Ho)"
"593","ENSMUSG00000004071","66626","1913876","Cdip1","Fly","317952","FBgn0052280","CG32280","","10","9.96","high","Yes","Yes","eggNOG, OrthoDB, TreeFam, Domainoid, Inparanoid, OrthoInspector, Panther, Phylome, RoundUp, SonicParanoid","","Add","G2F details (CG32280)    DRscDB Data: (CG32280)"
"593","ENSMUSG00000004071","66626","1913876","Cdip1","Fly","37599","FBgn0034761","CG4250","","5","4.95","moderate","No","No","Compara, OrthoDB, Panther, Phylome, SonicParanoid","","Add","G2F details (CG4250)    DRscDB Data: (CG4250)"
"593","ENSMUSG00000004071","66626","1913876","Cdip1","Fly","37596","FBgn0034758","CG13510","","5","4.95","moderate","No","No","Compara, OrthoDB, Panther, Phylome, SonicParanoid","","Add","G2F details (CG13510)    DRscDB Data: (CG13510)"
"593","ENSMUSG00000004071","66626","1913876","Cdip1","Fly","37597","FBgn0034759","CG13511","","4","4.02","moderate","No","No","OrthoDB, Panther, Phylome, SonicParanoid","","Add","G2F details (CG13511)    DRscDB Data: (CG13511)"
"593","ENSMUSG00000004071","66626","1913876","Cdip1","Fly","37720","FBgn0034870","CG13559","","4","4.02","moderate","No","No","OrthoDB, OrthoInspector, Panther, Phylome","","Add","G2F details (CG13559)    DRscDB Data: (CG13559)"
"593","ENSMUSG00000004071","66626","1913876","Cdip1","Fly","3885599","FBgn0040658","CG13516","","4","3.95","moderate","No","No","Compara, OrthoDB, Panther, Phylome","","Add","G2F details (CG13516)    DRscDB Data: (CG13516)"
"593","ENSMUSG00000004071","66626","1913876","Cdip1","Fly","31947","FBgn0030181","CG12645","","4","3.95","moderate","No","No","Compara, OrthoDB, Panther, Phylome","","Add","G2F details (CG12645)    DRscDB Data: (CG12645)"
"593","ENSMUSG00000004071","66626","1913876","Cdip1","Fly","246520","FBgn0050273","CG30273","","4","3.94","moderate","No","No","Compara, Panther, Phylome, SonicParanoid","","Add","G2F details (CG30273)    DRscDB Data: (CG30273)"
"593","ENSMUSG00000004071","66626","1913876","Cdip1","Fly","37600","FBgn0050269","CG30269","","4","3.94","moderate","No","No","Compara, Panther, Phylome, SonicParanoid","","Add","G2F details (CG30269)    DRscDB Data: (CG30269)"
"593","ENSMUSG00000004071","66626","1913876","Cdip1","Fly","8674120","FBgn0260768","CG42566","","3","3.11","low","No","No","OrthoDB, Panther, SonicParanoid","","Add","G2F details (CG42566)    DRscDB Data: (CG42566)"
"593","ENSMUSG00000004071","66626","1913876","Cdip1","Fly","37598","FBgn0260767","CG42565","","3","3.01","low","No","No","Panther, Phylome, SonicParanoid","","Add","G2F details (CG42565)    DRscDB Data: (CG42565)"
"594","ENSMUSG00000004085","65964","2443258","Map3k20","Fly","42692","FBgn0039015","Takl2","","4","3.76","moderate","Yes","No","eggNOG, Isobase, Phylome, SwiftOrtho","","Add","G2F details (Takl2)    DRscDB Data: (Takl2)"
"594","ENSMUSG00000004085","65964","2443258","Map3k20","Fly","44111","FBgn0030018","slpr","","4","3.71","moderate","Yes","No","eggNOG, orthoMCL, Phylome, SwiftOrtho","","Add","G2F details (slpr)    DRscDB Data: (slpr)"
"594","ENSMUSG00000004085","65964","2443258","Map3k20","Fly","40143","FBgn0036896","wnd","","3","2.91","low","No","No","Phylome, SonicParanoid, SwiftOrtho","","Add","G2F details (wnd)    DRscDB Data: (wnd)"
"594","ENSMUSG00000004085","65964","2443258","Map3k20","Fly","318725","FBgn0046689","Takl1","","3","2.81","low","No","No","eggNOG, Phylome, SwiftOrtho","","Add","G2F details (Takl1)    DRscDB Data: (Takl1)"
"594","ENSMUSG00000004085","65964","2443258","Map3k20","Fly","39659","FBgn0026323","Tak1","","3","2.81","low","No","No","eggNOG, Phylome, SwiftOrtho","","Add","G2F details (Tak1)    DRscDB Data: (Tak1)"
"595","ENSMUSG00000004096","66070","1913320","Cwc15","Fly","53435","FBgn0040235","c12.1","","15","14.79","high","Yes","Yes","Compara, eggNOG, Homologene, TreeFam, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid","","Add","G2F details (c12.1)    DRscDB Data: (c12.1)"
"596","ENSMUSG00000004098","53867","1858212","Col5a3","Fly","33726","FBgn0016075","vkg","","3","2.91","moderate","Yes","No","Domainoid, Phylome, SwiftOrtho","","Add","G2F details (vkg)    DRscDB Data: (vkg)"
"597","ENSMUSG00000004099","13433","94912","Dnmt1","Fly","31801","FBgn0030054","Caf1-180","","1","1","low","Yes","No","SwiftOrtho","","Add","G2F details (Caf1-180)    DRscDB Data: (Caf1-180)"
"597","ENSMUSG00000004099","13433","94912","Dnmt1","Fly","41090","FBgn0037659","Kdm2","","1","1","low","Yes","No","SwiftOrtho","","Add","G2F details (Kdm2)    DRscDB Data: (Kdm2)"
"597","ENSMUSG00000004099","13433","94912","Dnmt1","Fly","33244","FBgn0031273","CG2839","","1","1","low","Yes","No","SwiftOrtho","","Add","G2F details (CG2839)    DRscDB Data: (CG2839)"
"597","ENSMUSG00000004099","13433","94912","Dnmt1","Fly","44261","FBgn0026259","eIF5B","","1","1","low","Yes","No","SwiftOrtho","","Add","G2F details (eIF5B)    DRscDB Data: (eIF5B)"
"597","ENSMUSG00000004099","13433","94912","Dnmt1","Fly","34632","FBgn0028707","Mt2","","1","0.91","low","Yes","No","Phylome","","Add","G2F details (Mt2)    DRscDB Data: (Mt2)"
"598","ENSMUSG00000004100","235036","2178445","Ppan","Fly","42502","FBgn0010770","ppan","","15","14.79","high","Yes","Yes","Compara, eggNOG, Homologene, TreeFam, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid","","Add","G2F details (ppan)    DRscDB Data: (ppan)"
"599","ENSMUSG00000004105","26360","1347002","Angptl2","Fly","33888","FBgn0031804","CG9500","","5","4.81","moderate","Yes","No","eggNOG, Domainoid, OrthoInspector, Phylome, SonicParanoid","","Add","G2F details (CG9500)    DRscDB Data: (CG9500)"
"599","ENSMUSG00000004105","26360","1347002","Angptl2","Fly","246525","FBgn0050281","CG30281","","5","4.81","moderate","Yes","No","eggNOG, Domainoid, OrthoInspector, Phylome, SonicParanoid","","Add","G2F details (CG30281)    DRscDB Data: (CG30281)"
"599","ENSMUSG00000004105","26360","1347002","Angptl2","Fly","35845","FBgn0033312","CG8642","","5","4.81","moderate","Yes","No","eggNOG, Domainoid, OrthoInspector, Phylome, SonicParanoid","","Add","G2F details (CG8642)    DRscDB Data: (CG8642)"
"599","ENSMUSG00000004105","26360","1347002","Angptl2","Fly","37522","FBgn0050280","CG30280","","4","3.91","moderate","No","No","Domainoid, OrthoInspector, Phylome, SonicParanoid","","Add","G2F details (CG30280)    DRscDB Data: (CG30280)"
"599","ENSMUSG00000004105","26360","1347002","Angptl2","Fly","36883","FBgn0034160","CG5550","","4","3.81","moderate","No","No","eggNOG, OrthoInspector, Phylome, SonicParanoid","","Add","G2F details (CG5550)    DRscDB Data: (CG5550)"
"599","ENSMUSG00000004105","26360","1347002","Angptl2","Fly","5740294","FBgn0087011","CG41520","","4","3.81","moderate","No","No","eggNOG, OrthoInspector, Phylome, SonicParanoid","","Add","G2F details (CG41520)    DRscDB Data: (CG41520)"
"599","ENSMUSG00000004105","26360","1347002","Angptl2","Fly","38434","FBgn0035452","CG10359","","3","2.81","low","No","No","eggNOG, Phylome, SonicParanoid","","Add","G2F details (CG10359)    DRscDB Data: (CG10359)"
"599","ENSMUSG00000004105","26360","1347002","Angptl2","Fly","31928","FBgn0030164","CG1889","","3","2.81","low","No","No","eggNOG, Phylome, SonicParanoid","","Add","G2F details (CG1889)    DRscDB Data: (CG1889)"
"599","ENSMUSG00000004105","26360","1347002","Angptl2","Fly","31927","FBgn0030163","CG1791","","3","2.81","low","No","No","eggNOG, Phylome, SonicParanoid","","Add","G2F details (CG1791)    DRscDB Data: (CG1791)"
"599","ENSMUSG00000004105","26360","1347002","Angptl2","Fly","318970","FBgn0051832","CG31832","","3","2.81","low","No","No","eggNOG, Phylome, SonicParanoid","","Add","G2F details (CG31832)    DRscDB Data: (CG31832)"
"599","ENSMUSG00000004105","26360","1347002","Angptl2","Fly","32773","FBgn0030880","CG6788","","3","2.81","low","No","No","eggNOG, Phylome, SonicParanoid","","Add","G2F details (CG6788)    DRscDB Data: (CG6788)"
"600","ENSMUSG00000004110","12290","106217","Cacna1e","Fly","32158","FBgn0263111","cac","","10","9.81","moderate","Yes","No","eggNOG, Isobase, Domainoid, Hieranoid, Inparanoid, OrthoFinder, orthoMCL, Panther, Phylome, SonicParanoid","","Add","G2F details (cac)    DRscDB Data: (cac)"
"600","ENSMUSG00000004110","12290","106217","Cacna1e","Fly","34950","FBgn0001991","Ca-alpha1D","","3","2.81","low","No","No","OrthoFinder, orthoMCL, Phylome","","Add","G2F details (Ca-alpha1D)    DRscDB Data: (Ca-alpha1D)"
"601","ENSMUSG00000004113","12287","88296","Cacna1b","Fly","32158","FBgn0263111","cac","","12","11.83","moderate","Yes","No","eggNOG, Homologene, OrthoDB, TreeFam, Domainoid, Hieranoid, Inparanoid, OrthoFinder, orthoMCL, Panther, Phylome, SonicParanoid","","Add","G2F details (cac)    DRscDB Data: (cac)"
"601","ENSMUSG00000004113","12287","88296","Cacna1b","Fly","34950","FBgn0001991","Ca-alpha1D","","4","3.82","moderate","No","No","OrthoDB, OrthoFinder, orthoMCL, Phylome","","Add","G2F details (Ca-alpha1D)    DRscDB Data: (Ca-alpha1D)"
"601","ENSMUSG00000004113","12287","88296","Cacna1b","Fly","31550","FBgn0264386","Ca-alpha1T","","3","2.82","low","No","No","eggNOG, OrthoDB, Phylome","","Add","G2F details (Ca-alpha1T)    DRscDB Data: (Ca-alpha1T)"
"602","ENSMUSG00000004127","108943","1920421","Trmt10a","Fly","33134","FBgn0031189","CG14618","","14","13.83","high","Yes","Yes","Compara, eggNOG, Homologene, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid","","Add","G2F details (CG14618)    DRscDB Data: (CG14618)"
"602","ENSMUSG00000004127","108943","1920421","Trmt10a","Fly","37124","FBgn0034351","rswl","","3","2.84","low","No","No","eggNOG, Phylome, RoundUp","","Add","G2F details (rswl)    DRscDB Data: (rswl)"
"603","ENSMUSG00000004151","14009","99254","Etv1","Fly","42952","FBgn0039225","Ets96B","","9","8.82","moderate","Yes","No","eggNOG, TreeFam, Domainoid, Inparanoid, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome","","Add","G2F details (Ets96B)    DRscDB Data: (Ets96B)"
"603","ENSMUSG00000004151","14009","99254","Etv1","Fly","43236","FBgn0004510","Ets97D","","3","2.77","low","No","No","eggNOG, TreeFam, Phylome","","Add","G2F details (Ets97D)    DRscDB Data: (Ets97D)"
"604","ENSMUSG00000004187","16581","109187","Kifc2","Fly","43517","FBgn0002924","ncd","","4","3.82","moderate","Yes","No","eggNOG, OrthoDB, Phylome, SwiftOrtho","","Add","G2F details (ncd)    DRscDB Data: (ncd)"
"605","ENSMUSG00000004207","19156","97783","Psap","Fly","43662","FBgn0000416","Sap-r","","14","13.87","high","Yes","Yes","eggNOG, Homologene, OrthoDB, TreeFam, Domainoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid","","Add","G2F details (Sap-r)    DRscDB Data: (Sap-r)"
"606","ENSMUSG00000004221","16151","1338074","Ikbkg","Fly","37967","FBgn0041205","key","","3","2.92","moderate","Yes","No","TreeFam, Inparanoid, Phylome","","Add","G2F details (key)    DRscDB Data: (key)"
"607","ENSMUSG00000004231","18504","97486","Pax2","Fly","43825","FBgn0005561","sv","","9","8.97","moderate","Yes","No","eggNOG, OrthoDB, Domainoid, Hieranoid, Inparanoid, OrthoInspector, Panther, Phylome, SonicParanoid","","Add","G2F details (sv)    DRscDB Data: (sv)"
"607","ENSMUSG00000004231","18504","97486","Pax2","Fly","43833","FBgn0019650","toy","","3","2.91","low","No","No","eggNOG, Panther, Phylome","","Add","G2F details (toy)    DRscDB Data: (toy)"
"607","ENSMUSG00000004231","18504","97486","Pax2","Fly","43812","FBgn0005558","ey","","3","2.91","low","No","No","eggNOG, Panther, Phylome","","Add","G2F details (ey)    DRscDB Data: (ey)"
"607","ENSMUSG00000004231","18504","97486","Pax2","Fly","36741","FBgn0003130","Poxn","","3","2.81","low","No","No","eggNOG, OrthoFinder, Phylome","","Add","G2F details (Poxn)    DRscDB Data: (Poxn)"
"608","ENSMUSG00000004233","70560","1917810","Wars2","Fly","39989","FBgn0036763","TrpRS-m","","13","12.68","high","Yes","Yes","Compara, eggNOG, Homologene, Isobase, TreeFam, Domainoid, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid","","Add","G2F details (TrpRS-m)    DRscDB Data: (TrpRS-m)"
"609","ENSMUSG00000004263","13498","104725","Atn1","Fly","46156","FBgn0010825","Gug","","9","8.98","moderate","Yes","No","Compara, eggNOG, Domainoid, Hieranoid, Inparanoid, OrthoFinder, OrthoInspector, Panther, SonicParanoid","","Add","G2F details (Gug)    DRscDB Data: (Gug)"
"610","ENSMUSG00000004264","12034","102520","Phb2","Fly","46038","FBgn0010551","Phb2","","16","15.79","high","Yes","Yes","Compara, eggNOG, Homologene, TreeFam, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid, SwiftOrtho","","Add","G2F details (Phb2)    DRscDB Data: (Phb2)"
"610","ENSMUSG00000004264","12034","102520","Phb2","Fly","49168","FBgn0002031","l(2)37Cc","","4","3.82","moderate","No","No","eggNOG, OMA, Phylome, SwiftOrtho","","Add","G2F details (l(2)37Cc)    DRscDB Data: (l(2)37Cc)"
"611","ENSMUSG00000004266","15170","96055","Ptpn6","Fly","45278","FBgn0000382","csw","","14","13.77","high","Yes","Yes","eggNOG, Isobase, OrthoDB, TreeFam, Domainoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid, SwiftOrtho","","Add","G2F details (csw)    DRscDB Data: (csw)"
"612","ENSMUSG00000004267","13807","95394","Eno2","Fly","33351","FBgn0000579","Eno","","16","15.75","high","Yes","Yes","Compara, eggNOG, Isobase, OrthoDB, TreeFam, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid","","Add","G2F details (Eno)    DRscDB Data: (Eno)"
"613","ENSMUSG00000004268","14791","1315195","Emg1","Fly","31387","FBgn0029714","CG3527","","16","15.79","high","Yes","Yes","Compara, eggNOG, Homologene, TreeFam, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid, SwiftOrtho","","Add","G2F details (CG3527)    DRscDB Data: (CG3527)"
"614","ENSMUSG00000004270","14792","1315211","Lpcat3","Fly","40093","FBgn0026630","nes","","16","15.74","high","Yes","Yes","Compara, eggNOG, Homologene, Isobase, TreeFam, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid","","Add","G2F details (nes)    DRscDB Data: (nes)"
"614","ENSMUSG00000004270","14792","1315211","Lpcat3","Fly","36045","FBgn0033476","oys","","3","2.82","low","No","No","eggNOG, OMA, Phylome","","Add","G2F details (oys)    DRscDB Data: (oys)"
"615","ENSMUSG00000004285","66144","1913394","Atp6v1f","Fly","36731","FBgn0262512","Vha14-1","","14","13.86","high","Yes","Yes","eggNOG, Homologene, TreeFam, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid","","Add","G2F details (Vha14-1)    DRscDB Data: (Vha14-1)"
"615","ENSMUSG00000004285","66144","1913394","Atp6v1f","Fly","40748","FBgn0037402","Vha14-2","","6","5.75","moderate","No","Yes","Compara, eggNOG, Isobase, TreeFam, Panther, Phylome","","Add","G2F details (Vha14-2)    DRscDB Data: (Vha14-2)"
"615","ENSMUSG00000004285","66144","1913394","Atp6v1f","Fly","32249","FBgn0030440","CG15719","","4","3.81","moderate","No","Yes","eggNOG, orthoMCL, Panther, Phylome","","Add","G2F details (CG15719)    DRscDB Data: (CG15719)"
"615","ENSMUSG00000004296","16160","96540","Il12b","","none found","","","","","","","","","","","",""
"616","ENSMUSG00000004317","12728","99486","Clcn5","Fly","39759","FBgn0036566","ClC-c","","15","14.72","moderate","Yes","No","Compara, eggNOG, Isobase, OrthoDB, TreeFam, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, SonicParanoid","","Add","G2F details (ClC-c)    DRscDB Data: (ClC-c)"
"616","ENSMUSG00000004317","12728","99486","Clcn5","Fly","36381","FBgn0033755","ClC-b","","3","2.81","low","No","No","eggNOG, OrthoFinder, Phylome","","Add","G2F details (ClC-b)    DRscDB Data: (ClC-b)"
"617","ENSMUSG00000004319","12725","103555","Clcn3","Fly","39759","FBgn0036566","ClC-c","","16","15.8","high","Yes","Yes","Compara, eggNOG, Homologene, OrthoDB, TreeFam, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid","","Add","G2F details (ClC-c)    DRscDB Data: (ClC-c)"
"617","ENSMUSG00000004319","12725","103555","Clcn3","Fly","36381","FBgn0033755","ClC-b","","3","2.81","low","No","No","eggNOG, OrthoFinder, Phylome","","Add","G2F details (ClC-b)    DRscDB Data: (ClC-b)"
"618","ENSMUSG00000004328","53417","1859778","Hif3a","Fly","43580","FBgn0266411","sima","","7","6.94","moderate","Yes","No","Compara, Domainoid, OrthoFinder, OrthoInspector, Panther, Phylome, SonicParanoid","","Add","G2F details (sima)    DRscDB Data: (sima)"
"618","ENSMUSG00000004328","53417","1859778","Hif3a","Fly","38065","FBgn0262139","trh","","4","3.74","moderate","No","No","Compara, eggNOG, OrthoFinder, Phylome","","Add","G2F details (trh)    DRscDB Data: (trh)"
"618","ENSMUSG00000004328","53417","1859778","Hif3a","Fly","41612","FBgn0004666","sim","","3","2.81","low","No","No","eggNOG, OrthoFinder, Phylome","","Add","G2F details (sim)    DRscDB Data: (sim)"
"619","ENSMUSG00000004341","75512","1922762","Gpx6","Fly","37194","FBgn0034415","CG15116","","4","3.82","moderate","Yes","No","eggNOG, OrthoDB, Phylome, SwiftOrtho","","Add","G2F details (CG15116)    DRscDB Data: (CG15116)"
"619","ENSMUSG00000004341","75512","1922762","Gpx6","Fly","38413","FBgn0035438","PHGPx","","4","3.82","moderate","Yes","No","eggNOG, OrthoDB, Phylome, SwiftOrtho","","Add","G2F details (PHGPx)    DRscDB Data: (PHGPx)"
"620","ENSMUSG00000004344","14780","104886","Gpx5","Fly","37194","FBgn0034415","CG15116","","4","3.82","moderate","Yes","No","eggNOG, OrthoDB, Phylome, SwiftOrtho","","Add","G2F details (CG15116)    DRscDB Data: (CG15116)"
"620","ENSMUSG00000004344","14780","104886","Gpx5","Fly","38413","FBgn0035438","PHGPx","","4","3.82","moderate","Yes","No","eggNOG, OrthoDB, Phylome, SwiftOrtho","","Add","G2F details (PHGPx)    DRscDB Data: (PHGPx)"
"621","ENSMUSG00000004347","18575","108413","Pde1c","Fly","34594","FBgn0264815","Pde1c","","11","11","moderate","Yes","No","OrthoDB, Domainoid, Hieranoid, Inparanoid, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid","","Add","G2F details (Pde1c)    DRscDB Data: (Pde1c)"
"621","ENSMUSG00000004347","18575","108413","Pde1c","Fly","31309","FBgn0000479","dnc","","3","2.92","low","No","No","OrthoDB, Phylome, SonicParanoid","","Add","G2F details (dnc)    DRscDB Data: (dnc)"
"621","ENSMUSG00000004347","18575","108413","Pde1c","Fly","37741","FBgn0266377","Pde8","","3","2.85","low","No","No","Compara, OrthoDB, Phylome","","Add","G2F details (Pde8)    DRscDB Data: (Pde8)"
"622","ENSMUSG00000004356","70683","1917933","Utp20","Fly","37570","FBgn0034734","CG4554","","15","14.79","high","Yes","Yes","Compara, eggNOG, Homologene, TreeFam, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid","","Add","G2F details (CG4554)    DRscDB Data: (CG4554)"
"623","ENSMUSG00000004359","20728","1341168","Spic","Fly","43334","FBgn0005659","Ets98B","","3","2.91","moderate","Yes","No","eggNOG, Panther, Phylome","","Add","G2F details (Ets98B)    DRscDB Data: (Ets98B)"
"623","ENSMUSG00000004360","212448","3036239","9330159F19Rik","","none found","","","","","","","","","","","",""
"624","ENSMUSG00000004364","26554","1347360","Cul3","Fly","34896","FBgn0261268","Cul3","","15","14.79","high","Yes","Yes","Compara, eggNOG, Homologene, TreeFam, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid","","Add","G2F details (Cul3)    DRscDB Data: (Cul3)"
"624","ENSMUSG00000004364","26554","1347360","Cul3","Fly","35780","FBgn0033260","Cul4","","4","3.82","moderate","No","No","eggNOG, OMA, OrthoFinder, Phylome","","Add","G2F details (Cul4)    DRscDB Data: (Cul4)"
"624","ENSMUSG00000004364","26554","1347360","Cul3","Fly","35742","FBgn0015509","Cul1","","3","2.82","low","No","No","eggNOG, OMA, Phylome","","Add","G2F details (Cul1)    DRscDB Data: (Cul1)"
"624","ENSMUSG00000004364","26554","1347360","Cul3","Fly","35420","FBgn0032956","Cul2","","3","2.82","low","No","No","eggNOG, OMA, Phylome","","Add","G2F details (Cul2)    DRscDB Data: (Cul2)"
"624","ENSMUSG00000004366","20604","98326","Sst","","none found","","","","","","","","","","","",""
"624","ENSMUSG00000004371","16156","107613","Il11","","none found","","","","","","","","","","","",""
"625","ENSMUSG00000004383","16795","1342270","Large1","Fly","37861","FBgn0041706","CG3253","","4","3.87","moderate","Yes","No","Isobase, OrthoDB, Phylome, SwiftOrtho","","Add","G2F details (CG3253)    DRscDB Data: (CG3253)"
"625","ENSMUSG00000004383","16795","1342270","Large1","Fly","34687","FBgn0032457","CG15483","","4","3.85","moderate","Yes","No","Compara, OrthoDB, Phylome, SwiftOrtho","","Add","G2F details (CG15483)    DRscDB Data: (CG15483)"
"625","ENSMUSG00000004383","16795","1342270","Large1","Fly","33807","FBgn0031738","CG9171","","4","3.85","moderate","Yes","No","Compara, OrthoDB, Phylome, SwiftOrtho","","Add","G2F details (CG9171)    DRscDB Data: (CG9171)"
"625","ENSMUSG00000004383","16795","1342270","Large1","Fly","33800","FBgn0031732","CG11149","","3","2.85","low","No","No","Compara, OrthoDB, Phylome","","Add","G2F details (CG11149)    DRscDB Data: (CG11149)"
"625","ENSMUSG00000004383","16795","1342270","Large1","Fly","43008","FBgn0039273","shams","","3","2.84","low","No","No","Compara, Phylome, SwiftOrtho","","Add","G2F details (shams)    DRscDB Data: (shams)"
"626","ENSMUSG00000004393","52513","1277172","Ddx56","Fly","33118","FBgn0001565","Hlc","","17","16.75","high","Yes","Yes","Compara, eggNOG, Homologene, Isobase, OrthoDB, TreeFam, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid","","Add","G2F details (Hlc)    DRscDB Data: (Hlc)"
"627","ENSMUSG00000004394","103694","1915070","Tmed4","Fly","41177","FBgn0069242","eca","","16","15.8","high","Yes","Yes","Compara, eggNOG, Homologene, OrthoDB, TreeFam, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid","","Add","G2F details (eca)    DRscDB Data: (eca)"
"627","ENSMUSG00000004394","103694","1915070","Tmed4","Fly","318890","FBgn0053105","p24-2","","14","13.76","moderate","No","Yes","Compara, eggNOG, Homologene, TreeFam, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, SonicParanoid","","Add","G2F details (p24-2)    DRscDB Data: (p24-2)"
"627","ENSMUSG00000004394","103694","1915070","Tmed4","Fly","42996","FBgn0045866","bai","","3","2.92","low","No","No","OMA, Phylome, SonicParanoid","","Add","G2F details (bai)    DRscDB Data: (bai)"
"628","ENSMUSG00000004415","140709","2155345","Col26a1","Fly","7354466","FBgn0259244","CG42342","","1","1","low","Yes","No","SwiftOrtho","","Add","G2F details (CG42342)    DRscDB Data: (CG42342)"
"628","ENSMUSG00000004415","140709","2155345","Col26a1","Fly","38769","FBgn0260660","Mp","","1","1","low","Yes","No","SwiftOrtho","","Add","G2F details (Mp)    DRscDB Data: (Mp)"
"628","ENSMUSG00000004415","140709","2155345","Col26a1","Fly","38624","FBgn0035612","frm","","1","1","low","Yes","Yes","SwiftOrtho","","Add","G2F details (frm)    DRscDB Data: (frm)"
"628","ENSMUSG00000004415","140709","2155345","Col26a1","Fly","33727","FBgn0000299","Col4a1","","1","1","low","Yes","No","SwiftOrtho","","Add","G2F details (Col4a1)    DRscDB Data: (Col4a1)"
"628","ENSMUSG00000004415","140709","2155345","Col26a1","Fly","33726","FBgn0016075","vkg","","1","1","low","Yes","No","SwiftOrtho","","Add","G2F details (vkg)    DRscDB Data: (vkg)"
