"Input Order","Search Term","Mouse GeneID","MGIID","Mouse Symbol","Species 2","Fly GeneID","Fly Species Gene ID","Fly Symbol","Ensmbl ID (link HPA)","DIOPT Score","Weighted Score","Rank","Best Score","Best Score Reverse","Prediction Derived From","Alignment & Scores","Feedback","Gene Details"
"1036","ENSMUSG00000027577","11438","87888","Chrna4","Fly","38545","FBgn0000038","nAChRbeta1","","4","3.81","moderate","No","No","eggNOG, Homologene, Phylome, SwiftOrtho","","Add","G2F details (nAChRbeta1)    DRscDB Data: (nAChRbeta1)"
"1036","ENSMUSG00000027577","11438","87888","Chrna4","Fly","33228","FBgn0031261","nAChRbeta3","","3","2.81","low","No","No","eggNOG, Phylome, SwiftOrtho","","Add","G2F details (nAChRbeta3)    DRscDB Data: (nAChRbeta3)"
"1037","ENSMUSG00000027579","20811","101865","Srms","Fly","48973","FBgn0262733","Src64B","","5","4.82","moderate","Yes","No","eggNOG, OrthoDB, Hieranoid, OrthoFinder, Phylome","","Add","G2F details (Src64B)    DRscDB Data: (Src64B)"
"1037","ENSMUSG00000027579","20811","101865","Srms","Fly","35524","FBgn0264959","Src42A","","4","3.92","moderate","No","No","OrthoDB, Hieranoid, OrthoFinder, Phylome","","Add","G2F details (Src42A)    DRscDB Data: (Src42A)"
"1037","ENSMUSG00000027579","20811","101865","Srms","Fly","41398","FBgn0262081","Csk","","4","3.82","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, Phylome","","Add","G2F details (Csk)    DRscDB Data: (Csk)"
"1037","ENSMUSG00000027579","20811","101865","Srms","Fly","34132","FBgn0003502","Btk29A","","4","3.82","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, Phylome","","Add","G2F details (Btk29A)    DRscDB Data: (Btk29A)"
"1038","ENSMUSG00000027580","229003","2385169","Helz2","Fly","38904","FBgn0035842","CG7504","","3","2.74","moderate","Yes","No","Compara, eggNOG, Phylome","","Add","G2F details (CG7504)    DRscDB Data: (CG7504)"
"1039","ENSMUSG00000027581","20262","1277137","Stmn3","Fly","33863","FBgn0266521","stai","","9","8.83","high","Yes","Yes","Compara, eggNOG, TreeFam, Domainoid, OrthoFinder, OrthoInspector, Panther, Phylome, RoundUp","","Add","G2F details (stai)    DRscDB Data: (stai)"
"1040","ENSMUSG00000027582","229007","2449939","Zgpat","Fly","34324","FBgn0032169","CG4709","","16","15.79","high","Yes","Yes","Compara, eggNOG, Homologene, TreeFam, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid, SwiftOrtho","","Add","G2F details (CG4709)    DRscDB Data: (CG4709)"
"1041","ENSMUSG00000027583","72147","1919397","Zbtb46","Fly","37785","FBgn0011236","ken","","2","1.91","high","Yes","Yes","Phylome, SonicParanoid","","Add","G2F details (ken)    DRscDB Data: (ken)"
"1042","ENSMUSG00000027584","18389","97440","Oprl1","Fly","40019","FBgn0036789","AstC-R2","","4","4.06","moderate","Yes","No","Inparanoid, Panther, Phylome, SonicParanoid","","Add","G2F details (AstC-R2)    DRscDB Data: (AstC-R2)"
"1042","ENSMUSG00000027584","18389","97440","Oprl1","Fly","39389","FBgn0036260","Rh7","","3","2.94","moderate","No","Yes","Compara, Panther, Phylome","","Add","G2F details (Rh7)    DRscDB Data: (Rh7)"
"1042","ENSMUSG00000027584","18389","97440","Oprl1","Fly","40020","FBgn0036790","AstC-R1","","3","3.01","low","No","No","Panther, Phylome, SonicParanoid","","Add","G2F details (AstC-R1)    DRscDB Data: (AstC-R1)"
"1043","ENSMUSG00000027589","245867","1923927","Pcmtd2","Fly","40668","FBgn0086768","Pcmt","","3","2.81","moderate","Yes","No","eggNOG, Phylome, SwiftOrtho","","Add","G2F details (Pcmt)    DRscDB Data: (Pcmt)"
"1044","ENSMUSG00000027593","19383","97850","Raly","Fly","2768945","FBgn0259935","CG42458","","8","7.97","moderate","Yes","No","TreeFam, Domainoid, OrthoFinder, OrthoInspector, Panther, Phylome, SonicParanoid, SwiftOrtho","","Add","G2F details (CG42458)    DRscDB Data: (CG42458)"
"1044","ENSMUSG00000027596","50518","87853","a","","none found","","","","","","","","","","","",""
"1045","ENSMUSG00000027597","269378","87968","Ahcy","Fly","32471","FBgn0014455","Ahcy","","15","14.79","high","Yes","Yes","Compara, eggNOG, Homologene, TreeFam, orthoMCL, Panther, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, Phylome, RoundUp, SonicParanoid","","Add","G2F details (Ahcy)    DRscDB Data: (Ahcy)"
"1046","ENSMUSG00000027598","16396","1202301","Itch","Fly","33379","FBgn0003557","Su(dx)","","14","13.81","moderate","Yes","No","eggNOG, Isobase, TreeFam, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid","","Add","G2F details (Su(dx))    DRscDB Data: (Su(dx))"
"1046","ENSMUSG00000027598","16396","1202301","Itch","Fly","36999","FBgn0029006","Smurf","","5","4.74","moderate","No","No","eggNOG, OrthoFinder, orthoMCL, Phylome, RoundUp","","Add","G2F details (Smurf)    DRscDB Data: (Smurf)"
"1046","ENSMUSG00000027598","16396","1202301","Itch","Fly","39958","FBgn0259174","Nedd4","","5","4.74","moderate","No","No","eggNOG, OrthoFinder, orthoMCL, Phylome, RoundUp","","Add","G2F details (Nedd4)    DRscDB Data: (Nedd4)"
"1046","ENSMUSG00000027598","16396","1202301","Itch","Fly","31905","FBgn0261931","CG42797","","3","2.81","low","No","No","eggNOG, OrthoFinder, Phylome","","Add","G2F details (CG42797)    DRscDB Data: (CG42797)"
"1046","ENSMUSG00000027599","74252","1921502","Armc1","","none found","","","","","","","","","","","",""
"1046","ENSMUSG00000027601","67472","1914722","Mtfr1","","none found","","","","","","","","","","","",""
"1047","ENSMUSG00000027602","66734","1915661","Map1lc3a","Fly","32001","FBgn0052672","Atg8a","","3","2.82","moderate","Yes","No","eggNOG, OMA, Phylome","","Add","G2F details (Atg8a)    DRscDB Data: (Atg8a)"
"1047","ENSMUSG00000027602","66734","1915661","Map1lc3a","Fly","42132","FBgn0038539","Atg8b","","3","2.82","moderate","Yes","No","eggNOG, OMA, Phylome","","Add","G2F details (Atg8b)    DRscDB Data: (Atg8b)"
"1048","ENSMUSG00000027603","207182","1913385","Ggt7","Fly","5740847","FBgn0025837","CG17636","","4","3.84","moderate","Yes","No","Compara, eggNOG, Panther, Phylome","","Add","G2F details (CG17636)    DRscDB Data: (CG17636)"
"1048","ENSMUSG00000027603","207182","1913385","Ggt7","Fly","32839","FBgn0030932","Ggt-1","","4","3.84","moderate","Yes","No","Compara, eggNOG, Panther, Phylome","","Add","G2F details (Ggt-1)    DRscDB Data: (Ggt-1)"
"1048","ENSMUSG00000027603","207182","1913385","Ggt7","Fly","32672","FBgn0030796","CG4829","","3","2.91","low","No","No","eggNOG, Panther, Phylome","","Add","G2F details (CG4829)    DRscDB Data: (CG4829)"
"1048","ENSMUSG00000027603","207182","1913385","Ggt7","Fly","32164","FBgn0030361","CG1492","","3","2.91","low","No","No","eggNOG, Panther, Phylome","","Add","G2F details (CG1492)    DRscDB Data: (CG1492)"
"1049","ENSMUSG00000027605","60525","1890410","Acss2","Fly","40348","FBgn0012034","AcCoAS","","16","15.8","high","Yes","Yes","Compara, eggNOG, Homologene, OrthoDB, TreeFam, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid","","Add","G2F details (AcCoAS)    DRscDB Data: (AcCoAS)"
"1049","ENSMUSG00000027605","60525","1890410","Acss2","Fly","42901","FBgn0039184","CG6432","","3","2.82","low","No","No","eggNOG, OrthoDB, Phylome","","Add","G2F details (CG6432)    DRscDB Data: (CG6432)"
"1050","ENSMUSG00000027606","66326","1913576","Dnajc5b","Fly","40459","FBgn0004179","Csp","","14","13.79","high","Yes","Yes","Compara, eggNOG, OrthoDB, TreeFam, Domainoid, Hieranoid, Inparanoid, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid","","Add","G2F details (Csp)    DRscDB Data: (Csp)"
"1051","ENSMUSG00000027610","14854","95852","Gss","Fly","32775","FBgn0030882","Gss1","","16","15.74","high","Yes","Yes","Compara, eggNOG, Homologene, Isobase, TreeFam, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid","","Add","G2F details (Gss1)    DRscDB Data: (Gss1)"
"1051","ENSMUSG00000027610","14854","95852","Gss","Fly","318053","FBgn0052495","Gss2","","16","15.74","high","Yes","Yes","Compara, eggNOG, Homologene, Isobase, TreeFam, orthoMCL, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, Panther, Phylome, RoundUp, SonicParanoid","","Add","G2F details (Gss2)    DRscDB Data: (Gss2)"
"1051","ENSMUSG00000027611","19124","104596","Procr","","none found","","","","","","","","","","","",""
"1052","ENSMUSG00000027612","17391","1341867","Mmp24","Fly","37949","FBgn0035049","Mmp1","","10","9.85","moderate","Yes","No","eggNOG, Isobase, OrthoDB, Inparanoid, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid","","Add","G2F details (Mmp1)    DRscDB Data: (Mmp1)"
"1052","ENSMUSG00000027612","17391","1341867","Mmp24","Fly","35997","FBgn0033438","Mmp2","","9","8.95","moderate","No","No","eggNOG, OrthoDB, Domainoid, Hieranoid, OrthoFinder, Panther, Phylome, RoundUp, SonicParanoid","","Add","G2F details (Mmp2)    DRscDB Data: (Mmp2)"
"1053","ENSMUSG00000027613","16418","1196288","Eif6","Fly","37776","FBgn0034915","eIF6","","15","14.79","high","Yes","Yes","Compara, eggNOG, Homologene, TreeFam, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid","","Add","G2F details (eIF6)    DRscDB Data: (eIF6)"
"1054","ENSMUSG00000027615","12807","2153839","Hps3","Fly","40439","FBgn0037142","CG14562","","7","6.89","high","Yes","Yes","Compara, eggNOG, TreeFam, Domainoid, Hieranoid, OrthoFinder, Panther","","Add","G2F details (CG14562)    DRscDB Data: (CG14562)"
"1055","ENSMUSG00000027618","18041","1316706","Nfs1","Fly","34613","FBgn0032393","Nfs1","","18","17.75","high","Yes","Yes","Compara, eggNOG, Homologene, Isobase, OrthoDB, TreeFam, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid, SwiftOrtho","","Add","G2F details (Nfs1)    DRscDB Data: (Nfs1)"
"1055","ENSMUSG00000027618","18041","1316706","Nfs1","Fly","318990","FBgn0051864","Qtzl","","4","3.96","moderate","No","Yes","Isobase, OrthoDB, OrthoFinder, SwiftOrtho","","Add","G2F details (Qtzl)    DRscDB Data: (Qtzl)"
"1056","ENSMUSG00000027620","170791","2157953","Rbm39","Fly","33989","FBgn0031883","Caper","","13","12.86","high","Yes","Yes","eggNOG, TreeFam, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid","","Add","G2F details (Caper)    DRscDB Data: (Caper)"
"1057","ENSMUSG00000027624","13821","103010","Epb41l1","Fly","37205","FBgn0010434","cora","","12","11.68","moderate","Yes","No","Compara, eggNOG, TreeFam, Domainoid, Hieranoid, Inparanoid, OrthoFinder, orthoMCL, Phylome, RoundUp, SonicParanoid, SwiftOrtho","","Add","G2F details (cora)    DRscDB Data: (cora)"
"1057","ENSMUSG00000027624","13821","103010","Epb41l1","Fly","41656","FBgn0004049","yrt","","4","3.74","moderate","No","No","Compara, eggNOG, Phylome, SwiftOrtho","","Add","G2F details (yrt)    DRscDB Data: (yrt)"
"1057","ENSMUSG00000027624","13821","103010","Epb41l1","Fly","34398","FBgn0032225","CG5022","","4","3.74","moderate","No","No","Compara, eggNOG, Phylome, SwiftOrtho","","Add","G2F details (CG5022)    DRscDB Data: (CG5022)"
"1058","ENSMUSG00000027628","68295","1915545","Aar2","Fly","42189","FBgn0038590","CG12320","","16","15.79","high","Yes","Yes","Compara, eggNOG, Homologene, TreeFam, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid, SwiftOrtho","","Add","G2F details (CG12320)    DRscDB Data: (CG12320)"
"1059","ENSMUSG00000027630","81004","2441730","Tbl1xr1","Fly","33212","FBgn0263933","ebi","","15","14.74","moderate","Yes","No","Compara, eggNOG, Isobase, TreeFam, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid","","Add","G2F details (ebi)    DRscDB Data: (ebi)"
"1060","ENSMUSG00000027634","29812","1352499","Ndrg3","Fly","37451","FBgn0043070","MESK2","","14","13.83","moderate","Yes","No","Compara, eggNOG, Homologene, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid","","Add","G2F details (MESK2)    DRscDB Data: (MESK2)"
"1060","ENSMUSG00000027634","29812","1352499","Ndrg3","Fly","40713","FBgn0027608","CG2082","","6","5.83","moderate","No","No","Compara, eggNOG, TreeFam, Panther, Phylome, RoundUp","","Add","G2F details (CG2082)    DRscDB Data: (CG2082)"
"1060","ENSMUSG00000027635","66934","1914184","Dsn1","","none found","","","","","","","","","","","",""
"1061","ENSMUSG00000027636","77799","1925049","Sla2","Fly","36497","FBgn0004638","drk","","2","1.91","moderate","Yes","No","Phylome, SwiftOrtho","","Add","G2F details (drk)    DRscDB Data: (drk)"
"1061","ENSMUSG00000027636","77799","1925049","Sla2","Fly","45821","FBgn0000017","Abl","","2","1.91","moderate","Yes","No","Phylome, SwiftOrtho","","Add","G2F details (Abl)    DRscDB Data: (Abl)"
"1061","ENSMUSG00000027636","77799","1925049","Sla2","Fly","35524","FBgn0264959","Src42A","","2","1.91","moderate","Yes","No","Phylome, SwiftOrtho","","Add","G2F details (Src42A)    DRscDB Data: (Src42A)"
"1061","ENSMUSG00000027636","77799","1925049","Sla2","Fly","48973","FBgn0262733","Src64B","","2","1.91","moderate","Yes","No","Phylome, SwiftOrtho","","Add","G2F details (Src64B)    DRscDB Data: (Src64B)"
"1062","ENSMUSG00000027637","67388","1914638","Rab5if","Fly","35712","FBgn0033209","CG12107","","15","14.79","high","Yes","Yes","Compara, eggNOG, Homologene, TreeFam, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid","","Add","G2F details (CG12107)    DRscDB Data: (CG12107)"
"1063","ENSMUSG00000027639","56045","1927468","Samhd1","Fly","43927","FBgn0028380","fal","","11","10.68","high","Yes","Yes","Compara, eggNOG, Isobase, TreeFam, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid","","Add","G2F details (fal)    DRscDB Data: (fal)"
"1064","ENSMUSG00000027641","19650","103300","Rbl1","Fly","31027","FBgn0015799","Rbf","","17","16.75","high","Yes","Yes","Compara, eggNOG, Isobase, OrthoDB, TreeFam, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid, SwiftOrtho","","Add","G2F details (Rbf)    DRscDB Data: (Rbf)"
"1064","ENSMUSG00000027641","19650","103300","Rbl1","Fly","41941","FBgn0038390","Rbf2","","10","9.77","moderate","No","Yes","Compara, eggNOG, Isobase, OrthoDB, TreeFam, OMA, OrthoFinder, Panther, Phylome, SwiftOrtho","","Add","G2F details (Rbf2)    DRscDB Data: (Rbf2)"
"1065","ENSMUSG00000027642","20014","98085","Rpn2","Fly","37029","FBgn0034277","OstDelta","","16","15.74","high","Yes","Yes","Compara, eggNOG, Homologene, Isobase, TreeFam, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid","","Add","G2F details (OstDelta)    DRscDB Data: (OstDelta)"
"1065","ENSMUSG00000027643","14601","95709","Ghrh","","none found","","","","","","","","","","","",""
"1066","ENSMUSG00000027646","20779","98397","Src","Fly","48973","FBgn0262733","Src64B","","11","10.78","high","Yes","Yes","eggNOG, Homologene, OrthoDB, TreeFam, Domainoid, Hieranoid, OrthoFinder, orthoMCL, Panther, Phylome, SwiftOrtho","","Add","G2F details (Src64B)    DRscDB Data: (Src64B)"
"1066","ENSMUSG00000027646","20779","98397","Src","Fly","35524","FBgn0264959","Src42A","","7","6.93","moderate","No","No","OrthoDB, Domainoid, Hieranoid, OMA, OrthoFinder, Phylome, SwiftOrtho","","Add","G2F details (Src42A)    DRscDB Data: (Src42A)"
"1066","ENSMUSG00000027646","20779","98397","Src","Fly","41398","FBgn0262081","Csk","","5","4.82","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, Phylome, SwiftOrtho","","Add","G2F details (Csk)    DRscDB Data: (Csk)"
"1066","ENSMUSG00000027646","20779","98397","Src","Fly","34132","FBgn0003502","Btk29A","","5","4.82","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, Phylome, SwiftOrtho","","Add","G2F details (Btk29A)    DRscDB Data: (Btk29A)"
"1066","ENSMUSG00000027646","20779","98397","Src","Fly","41118","FBgn0000723","FER","","3","2.91","low","No","No","OrthoFinder, Phylome, SwiftOrtho","","Add","G2F details (FER)    DRscDB Data: (FER)"
"1066","ENSMUSG00000027646","20779","98397","Src","Fly","45821","FBgn0000017","Abl","","3","2.91","low","No","No","OrthoFinder, Phylome, SwiftOrtho","","Add","G2F details (Abl)    DRscDB Data: (Abl)"
"1066","ENSMUSG00000027646","20779","98397","Src","Fly","44353","FBgn0015295","Shark","","3","2.81","low","No","No","eggNOG, Phylome, SwiftOrtho","","Add","G2F details (Shark)    DRscDB Data: (Shark)"
"1067","ENSMUSG00000027649","66642","1913892","Ctnnbl1","Fly","41068","FBgn0037644","CG11964","","15","14.79","high","Yes","Yes","Compara, eggNOG, Homologene, TreeFam, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid","","Add","G2F details (CG11964)    DRscDB Data: (CG11964)"
"1068","ENSMUSG00000027650","75425","1922675","Tti1","Fly","41189","FBgn0037741","CG16908","","15","14.8","high","Yes","Yes","Compara, eggNOG, Homologene, OrthoDB, TreeFam, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp","","Add","G2F details (CG16908)    DRscDB Data: (CG16908)"
"1069","ENSMUSG00000027651","70470","1917720","Rprd1b","Fly","38283","FBgn0035318","CG9018","","14","13.89","high","Yes","Yes","Compara, eggNOG, Homologene, TreeFam, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, Panther, Phylome, RoundUp, SonicParanoid","","Add","G2F details (CG9018)    DRscDB Data: (CG9018)"
"1069","ENSMUSG00000027651","70470","1917720","Rprd1b","Fly","35109","FBgn0032688","CG15160","","5","4.94","moderate","No","No","eggNOG, OrthoFinder, Panther, Phylome, RoundUp","","Add","G2F details (CG15160)    DRscDB Data: (CG15160)"
"1070","ENSMUSG00000027652","228850","2444531","Ralgapb","Fly","31953","FBgn0085437","CG34408","","17","16.74","high","Yes","Yes","Compara, eggNOG, Homologene, Isobase, TreeFam, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid, SwiftOrtho","","Add","G2F details (CG34408)    DRscDB Data: (CG34408)"
"1071","ENSMUSG00000027654","71878","1919128","Fam83d","Fly","34609","FBgn0261266","zuc","","1","0.91","low","Yes","No","Phylome","","Add","G2F details (zuc)    DRscDB Data: (zuc)"
"1072","ENSMUSG00000027655","71715","1918965","Dhx35","Fly","33680","FBgn0031631","CG3225","","17","16.74","high","Yes","Yes","Compara, eggNOG, Homologene, Isobase, TreeFam, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid, SwiftOrtho","","Add","G2F details (CG3225)    DRscDB Data: (CG3225)"
"1072","ENSMUSG00000027655","71715","1918965","Dhx35","Fly","36561","FBgn0086895","pea","","6","5.72","moderate","No","No","eggNOG, OMA, OrthoFinder, orthoMCL, Phylome, SwiftOrtho","","Add","G2F details (pea)    DRscDB Data: (pea)"
"1072","ENSMUSG00000027655","71715","1918965","Dhx35","Fly","34357","FBgn0032194","CG4901","","6","5.72","moderate","No","No","eggNOG, OMA, OrthoFinder, orthoMCL, Phylome, SwiftOrtho","","Add","G2F details (CG4901)    DRscDB Data: (CG4901)"
"1072","ENSMUSG00000027655","71715","1918965","Dhx35","Fly","35192","FBgn0086444","l(2)37Cb","","6","5.72","moderate","No","No","eggNOG, OMA, OrthoFinder, orthoMCL, Phylome, SwiftOrtho","","Add","G2F details (l(2)37Cb)    DRscDB Data: (l(2)37Cb)"
"1072","ENSMUSG00000027655","71715","1918965","Dhx35","Fly","35654","FBgn0033160","Dhx15","","6","5.72","moderate","No","No","eggNOG, OMA, OrthoFinder, orthoMCL, Phylome, SwiftOrtho","","Add","G2F details (Dhx15)    DRscDB Data: (Dhx15)"
"1072","ENSMUSG00000027655","71715","1918965","Dhx35","Fly","32373","FBgn0026713","l(1)G0007","","6","5.67","moderate","No","No","eggNOG, TreeFam, OrthoFinder, orthoMCL, Phylome, SwiftOrtho","","Add","G2F details (l(1)G0007)    DRscDB Data: (l(1)G0007)"
"1072","ENSMUSG00000027655","71715","1918965","Dhx35","Fly","35339","FBgn0032883","Rhau","","4","3.82","moderate","No","No","eggNOG, OMA, Phylome, SwiftOrtho","","Add","G2F details (Rhau)    DRscDB Data: (Rhau)"
"1072","ENSMUSG00000027655","71715","1918965","Dhx35","Fly","41919","FBgn0003483","spn-E","","3","2.81","low","No","No","eggNOG, Phylome, SwiftOrtho","","Add","G2F details (spn-E)    DRscDB Data: (spn-E)"
"1072","ENSMUSG00000027655","71715","1918965","Dhx35","Fly","32933","FBgn0052533","CG32533","","3","2.81","low","No","No","eggNOG, Phylome, SwiftOrtho","","Add","G2F details (CG32533)    DRscDB Data: (CG32533)"
"1072","ENSMUSG00000027655","71715","1918965","Dhx35","Fly","32715","FBgn0030833","CG8915","","3","2.81","low","No","No","eggNOG, Phylome, SwiftOrtho","","Add","G2F details (CG8915)    DRscDB Data: (CG8915)"
"1072","ENSMUSG00000027655","71715","1918965","Dhx35","Fly","35523","FBgn0002774","mle","","3","2.81","low","No","No","eggNOG, Phylome, SwiftOrtho","","Add","G2F details (mle)    DRscDB Data: (mle)"
"1072","ENSMUSG00000027655","71715","1918965","Dhx35","Fly","32021","FBgn0030246","CG1582","","3","2.81","low","No","No","eggNOG, Phylome, SwiftOrtho","","Add","G2F details (CG1582)    DRscDB Data: (CG1582)"
"1072","ENSMUSG00000027655","71715","1918965","Dhx35","Fly","31205","FBgn0001330","kz","","3","2.81","low","No","No","eggNOG, Phylome, SwiftOrtho","","Add","G2F details (kz)    DRscDB Data: (kz)"
"1073","ENSMUSG00000027656","22403","1328326","Ccn5","Fly","39972","FBgn0052183","Ccn","","5","4.77","moderate","Yes","No","eggNOG, TreeFam, Hieranoid, Phylome, SonicParanoid","","Add","G2F details (Ccn)    DRscDB Data: (Ccn)"
"1074","ENSMUSG00000027660","20482","106203","Skil","Fly","5740414","FBgn0085450","Snoo","","7","6.91","high","Yes","Yes","eggNOG, Domainoid, OrthoFinder, OrthoInspector, Panther, Phylome, SwiftOrtho","","Add","G2F details (Snoo)    DRscDB Data: (Snoo)"
"1075","ENSMUSG00000027661","170441","2156687","Slc2a10","Fly","33547","FBgn0031522","CG3285","","4","3.75","moderate","Yes","No","Compara, eggNOG, OMA, Phylome","","Add","G2F details (CG3285)    DRscDB Data: (CG3285)"
"1075","ENSMUSG00000027661","170441","2156687","Slc2a10","Fly","2768938","FBgn0053281","CG33281","","4","3.75","moderate","Yes","No","Compara, eggNOG, OMA, Phylome","","Add","G2F details (CG33281)    DRscDB Data: (CG33281)"
"1075","ENSMUSG00000027661","170441","2156687","Slc2a10","Fly","33542","FBgn0031517","CG15406","","4","3.75","moderate","Yes","No","Compara, eggNOG, OMA, Phylome","","Add","G2F details (CG15406)    DRscDB Data: (CG15406)"
"1075","ENSMUSG00000027661","170441","2156687","Slc2a10","Fly","40866","FBgn0037485","CG14606","","4","3.75","moderate","Yes","No","Compara, eggNOG, OMA, Phylome","","Add","G2F details (CG14606)    DRscDB Data: (CG14606)"
"1075","ENSMUSG00000027661","170441","2156687","Slc2a10","Fly","33548","FBgn0031523","CG15408","","4","3.75","moderate","Yes","No","Compara, eggNOG, OMA, Phylome","","Add","G2F details (CG15408)    DRscDB Data: (CG15408)"
"1075","ENSMUSG00000027661","170441","2156687","Slc2a10","Fly","40867","FBgn0037486","CG14605","","4","3.75","moderate","Yes","No","Compara, eggNOG, OMA, Phylome","","Add","G2F details (CG14605)    DRscDB Data: (CG14605)"
"1075","ENSMUSG00000027661","170441","2156687","Slc2a10","Fly","36248","FBgn0050035","Tret1-1","","4","3.69","moderate","Yes","No","Compara, eggNOG, Isobase, Phylome","","Add","G2F details (Tret1-1)    DRscDB Data: (Tret1-1)"
"1075","ENSMUSG00000027661","170441","2156687","Slc2a10","Fly","31653","FBgn0029932","CG4607","","4","3.69","moderate","Yes","No","Compara, eggNOG, Isobase, Phylome","","Add","G2F details (CG4607)    DRscDB Data: (CG4607)"
"1075","ENSMUSG00000027661","170441","2156687","Slc2a10","Fly","2768939","FBgn0053282","CG33282","","3","2.84","low","No","No","Compara, eggNOG, OMA","","Add","G2F details (CG33282)    DRscDB Data: (CG33282)"
"1075","ENSMUSG00000027661","170441","2156687","Slc2a10","Fly","41075","FBgn0051100","CG31100","","3","2.81","low","No","No","eggNOG, Domainoid, Phylome","","Add","G2F details (CG31100)    DRscDB Data: (CG31100)"
"1075","ENSMUSG00000027661","170441","2156687","Slc2a10","Fly","42036","FBgn0015230","Glut3","","3","2.78","low","No","No","Compara, eggNOG, Isobase","","Add","G2F details (Glut3)    DRscDB Data: (Glut3)"
"1075","ENSMUSG00000027661","170441","2156687","Slc2a10","Fly","36742","FBgn0034045","CG8249","","3","2.74","low","No","No","Compara, eggNOG, Phylome","","Add","G2F details (CG8249)    DRscDB Data: (CG8249)"
"1075","ENSMUSG00000027661","170441","2156687","Slc2a10","Fly","36249","FBgn0033644","Tret1-2","","3","2.74","low","No","No","Compara, eggNOG, Phylome","","Add","G2F details (Tret1-2)    DRscDB Data: (Tret1-2)"
"1075","ENSMUSG00000027661","170441","2156687","Slc2a10","Fly","40727","FBgn0037386","CG1208","","3","2.74","low","No","No","Compara, eggNOG, Phylome","","Add","G2F details (CG1208)    DRscDB Data: (CG1208)"
"1075","ENSMUSG00000027661","170441","2156687","Slc2a10","Fly","39458","FBgn0036316","CG10960","","3","2.74","low","No","No","Compara, eggNOG, Phylome","","Add","G2F details (CG10960)    DRscDB Data: (CG10960)"
"1075","ENSMUSG00000027661","170441","2156687","Slc2a10","Fly","36994","FBgn0034247","CG6484","","3","2.74","low","No","No","Compara, eggNOG, Phylome","","Add","G2F details (CG6484)    DRscDB Data: (CG6484)"
"1075","ENSMUSG00000027661","170441","2156687","Slc2a10","Fly","36055","FBgn0028560","sut4","","3","2.74","low","No","No","Compara, eggNOG, Phylome","","Add","G2F details (sut4)    DRscDB Data: (sut4)"
