"Input Order","Search Term","Mouse GeneID","MGIID","Mouse Symbol","Species 2","Fly GeneID","Fly Species Gene ID","Fly Symbol","Ensmbl ID (link HPA)","DIOPT Score","Weighted Score","Rank","Best Score","Best Score Reverse","Prediction Derived From","Alignment & Scores","Feedback","Gene Details"
"270","ENSMUSG00000036381","140795","2155705","P2ry14","Fly","44126","FBgn0266429","AstA-R1","","1","1","low","Yes","No","SwiftOrtho","","Add","G2F details (AstA-R1)    DRscDB Data: (AstA-R1)"
"270","ENSMUSG00000036381","140795","2155705","P2ry14","Fly","38539","FBgn0035538","DopEcR","","1","1","low","Yes","No","SwiftOrtho","","Add","G2F details (DopEcR)    DRscDB Data: (DopEcR)"
"270","ENSMUSG00000036381","320463","2444074","F630111L10Rik","","none found","","","","","","","","","","","",""
"271","ENSMUSG00000036390","13197","107799","Gadd45a","Fly","35646","FBgn0033153","Gadd45","","12","11.85","moderate","Yes","No","Compara, eggNOG, TreeFam, Domainoid, Hieranoid, Inparanoid, OrthoFinder, OrthoInspector, Panther, Phylome, SonicParanoid, SwiftOrtho","","Add","G2F details (Gadd45)    DRscDB Data: (Gadd45)"
"272","ENSMUSG00000036391","77371","1924621","Sec24a","Fly","36025","FBgn0033460","Sec24AB","","15","14.84","high","Yes","Yes","Compara, eggNOG, OrthoDB, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid, SwiftOrtho","","Add","G2F details (Sec24AB)    DRscDB Data: (Sec24AB)"
"272","ENSMUSG00000036391","77371","1924621","Sec24a","Fly","33409","FBgn0262126","Sec24CD","","4","3.82","moderate","No","No","eggNOG, OMA, Phylome, SwiftOrtho","","Add","G2F details (Sec24CD)    DRscDB Data: (Sec24CD)"
"273","ENSMUSG00000036395","244757","2388283","Glb1l2","Fly","33839","FBgn0001089","Gal","","6","5.66","moderate","Yes","No","Compara, eggNOG, OrthoDB, OMA, orthoMCL, Phylome","","Add","G2F details (Gal)    DRscDB Data: (Gal)"
"273","ENSMUSG00000036395","244757","2388283","Glb1l2","Fly","41457","FBgn0260746","Ect3","","6","5.66","moderate","Yes","No","Compara, eggNOG, OrthoDB, OMA, orthoMCL, Phylome","","Add","G2F details (Ect3)    DRscDB Data: (Ect3)"
"274","ENSMUSG00000036398","76497","1923747","Ppp1r11","Fly","33068","FBgn0261624","I-3","","13","12.78","high","Yes","Yes","Compara, eggNOG, TreeFam, Domainoid, Inparanoid, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid, SwiftOrtho","","Add","G2F details (I-3)    DRscDB Data: (I-3)"
"274","ENSMUSG00000036398","76497","1923747","Ppp1r11","Fly","33853","FBgn0031772","CG13994","","13","12.78","high","Yes","Yes","Compara, eggNOG, TreeFam, Domainoid, Inparanoid, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid, SwiftOrtho","","Add","G2F details (CG13994)    DRscDB Data: (CG13994)"
"274","ENSMUSG00000036401","71103","1918353","Glt6d1","","none found","","","","","","","","","","","",""
"275","ENSMUSG00000036402","14701","1336171","Gng12","Fly","35881","FBgn0004921","Ggamma1","","11","10.91","high","Yes","Yes","Compara, OrthoDB, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome","","Add","G2F details (Ggamma1)    DRscDB Data: (Ggamma1)"
"275","ENSMUSG00000036402","14701","1336171","Gng12","Fly","12798331","FBgn0263029","CG43324","","11","10.88","high","Yes","Yes","eggNOG, OrthoDB, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome","","Add","G2F details (CG43324)    DRscDB Data: (CG43324)"
"276","ENSMUSG00000036403","381644","2681869","Cep135","Fly","39647","FBgn0036480","Cep135","","13","12.86","high","Yes","Yes","eggNOG, Homologene, OrthoDB, TreeFam, Domainoid, Hieranoid, Inparanoid, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp","","Add","G2F details (Cep135)    DRscDB Data: (Cep135)"
"276","ENSMUSG00000036411","68283","1915533","9530077C05Rik","","none found","","","","","","","","","","","",""
"277","ENSMUSG00000036412","545260","2670959","Arsi","Fly","36394","FBgn0033763","CG8646","","12","11.71","high","Yes","Yes","eggNOG, Isobase, OrthoDB, TreeFam, Domainoid, Inparanoid, OrthoFinder, OrthoInspector, orthoMCL, Phylome, RoundUp, SonicParanoid","","Add","G2F details (CG8646)    DRscDB Data: (CG8646)"
"277","ENSMUSG00000036412","545260","2670959","Arsi","Fly","39991","FBgn0036765","CG7408","","12","11.66","high","Yes","Yes","Compara, eggNOG, Homologene, OrthoDB, TreeFam, Domainoid, Inparanoid, OrthoFinder, OrthoInspector, orthoMCL, Phylome, SonicParanoid","","Add","G2F details (CG7408)    DRscDB Data: (CG7408)"
"277","ENSMUSG00000036412","545260","2670959","Arsi","Fly","317903","FBgn0052191","CG32191","","12","11.66","high","Yes","Yes","Compara, eggNOG, Homologene, OrthoDB, TreeFam, Domainoid, Inparanoid, OrthoFinder, OrthoInspector, orthoMCL, Phylome, SonicParanoid","","Add","G2F details (CG32191)    DRscDB Data: (CG32191)"
"277","ENSMUSG00000036412","545260","2670959","Arsi","Fly","39994","FBgn0036768","CG7402","","11","10.66","moderate","No","No","Compara, eggNOG, OrthoDB, TreeFam, Domainoid, Inparanoid, OrthoFinder, OrthoInspector, orthoMCL, Phylome, SonicParanoid","","Add","G2F details (CG7402)    DRscDB Data: (CG7402)"
"277","ENSMUSG00000036412","545260","2670959","Arsi","Fly","36487","FBgn0033836","CG18278","","3","2.74","low","No","No","Compara, eggNOG, Phylome","","Add","G2F details (CG18278)    DRscDB Data: (CG18278)"
"277","ENSMUSG00000036412","545260","2670959","Arsi","Fly","53437","FBgn0040271","Sulf1","","3","2.74","low","No","No","Compara, eggNOG, Phylome","","Add","G2F details (Sulf1)    DRscDB Data: (Sulf1)"
"278","ENSMUSG00000036422","18530","1306800","Pcdh8","Fly","43033","FBgn0039294","Cad96Cb","","2","2.05","high","Yes","Yes","Inparanoid, SwiftOrtho","","Add","G2F details (Cad96Cb)    DRscDB Data: (Cad96Cb)"
"278","ENSMUSG00000036422","18530","1306800","Pcdh8","Fly","43528","FBgn0039709","Cad99C","","2","2","moderate","Yes","No","Domainoid, SwiftOrtho","","Add","G2F details (Cad99C)    DRscDB Data: (Cad99C)"
"278","ENSMUSG00000036422","18530","1306800","Pcdh8","Fly","33627","FBgn0001075","ft","","2","2","moderate","Yes","No","Domainoid, SwiftOrtho","","Add","G2F details (ft)    DRscDB Data: (ft)"
"279","ENSMUSG00000036427","14751","95797","Gpi1","Fly","35886","FBgn0003074","Pgi","","16","15.74","high","Yes","Yes","Compara, eggNOG, Homologene, Isobase, TreeFam, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid","","Add","G2F details (Pgi)    DRscDB Data: (Pgi)"
"280","ENSMUSG00000036430","72726","1919976","Tbcc","Fly","319048","FBgn0051961","TBCC","","15","14.79","high","Yes","Yes","Compara, eggNOG, Homologene, TreeFam, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid","","Add","G2F details (TBCC)    DRscDB Data: (TBCC)"
"281","ENSMUSG00000036432","20439","108062","Siah2","Fly","39884","FBgn0003410","sina","","12","11.86","moderate","Yes","No","Compara, eggNOG, TreeFam, Domainoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, Panther, Phylome, SonicParanoid, SwiftOrtho","","Add","G2F details (sina)    DRscDB Data: (sina)"
"281","ENSMUSG00000036432","20439","108062","Siah2","Fly","39885","FBgn0259794","sinah","","8","7.88","moderate","No","No","eggNOG, TreeFam, OMA, OrthoFinder, Panther, Phylome, SonicParanoid, SwiftOrtho","","Add","G2F details (sinah)    DRscDB Data: (sinah)"
"281","ENSMUSG00000036432","20439","108062","Siah2","Fly","42715","FBgn0085404","CG34375","","3","2.81","moderate","No","Yes","eggNOG, Phylome, SwiftOrtho","","Add","G2F details (CG34375)    DRscDB Data: (CG34375)"
"281","ENSMUSG00000036432","20439","108062","Siah2","Fly","31258","FBgn0024997","CG2681","","3","2.91","low","No","No","eggNOG, Panther, Phylome","","Add","G2F details (CG2681)    DRscDB Data: (CG2681)"
"282","ENSMUSG00000036435","69940","2445020","Exoc1","Fly","39940","FBgn0266669","Sec3","","15","14.79","high","Yes","Yes","Compara, eggNOG, Homologene, TreeFam, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid","","Add","G2F details (Sec3)    DRscDB Data: (Sec3)"
"283","ENSMUSG00000036437","18166","104963","Npy1r","Fly","40754","FBgn0037408","NPFR","","6","5.92","moderate","Yes","No","eggNOG, OrthoDB, Domainoid, OrthoInspector, Panther, Phylome","","Add","G2F details (NPFR)    DRscDB Data: (NPFR)"
"284","ENSMUSG00000036438","12314","103250","Calm2","Fly","36329","FBgn0000253","Cam","","15","14.84","moderate","Yes","No","eggNOG, Homologene, OrthoDB, TreeFam, orthoMCL, Panther, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, Phylome, SonicParanoid, SwiftOrtho","","Add","G2F details (Cam)    DRscDB Data: (Cam)"
"284","ENSMUSG00000036438","12314","103250","Calm2","Fly","43117","FBgn0039373","CG5024","","6","5.92","moderate","No","Yes","eggNOG, Panther, OMA, Phylome, SonicParanoid, SwiftOrtho","","Add","G2F details (CG5024)    DRscDB Data: (CG5024)"
"284","ENSMUSG00000036438","12314","103250","Calm2","Fly","43118","FBgn0039374","CG17770","","6","5.92","moderate","No","Yes","eggNOG, Panther, OMA, Phylome, SonicParanoid, SwiftOrtho","","Add","G2F details (CG17770)    DRscDB Data: (CG17770)"
"284","ENSMUSG00000036438","12314","103250","Calm2","Fly","35751","FBgn0033238","azot","","5","4.92","moderate","No","Yes","eggNOG, OrthoDB, Panther, Phylome, SwiftOrtho","","Add","G2F details (azot)    DRscDB Data: (azot)"
"284","ENSMUSG00000036438","12314","103250","Calm2","Fly","319047","FBgn0051960","CG31960","","5","4.92","moderate","No","Yes","eggNOG, OrthoDB, Panther, Phylome, SwiftOrtho","","Add","G2F details (CG31960)    DRscDB Data: (CG31960)"
"284","ENSMUSG00000036438","12314","103250","Calm2","Fly","246577","FBgn0050378","CG30378","","5","4.91","moderate","No","Yes","eggNOG, Panther, OrthoFinder, Phylome, SwiftOrtho","","Add","G2F details (CG30378)    DRscDB Data: (CG30378)"
"284","ENSMUSG00000036438","12314","103250","Calm2","Fly","44913","FBgn0011273","Acam","","5","4.91","moderate","No","Yes","eggNOG, Panther, Phylome, SonicParanoid, SwiftOrtho","","Add","G2F details (Acam)    DRscDB Data: (Acam)"
"284","ENSMUSG00000036438","12314","103250","Calm2","Fly","47878","FBgn0004910","Eip63F-1","","4","4.02","moderate","No","Yes","Panther, OMA, Phylome, SwiftOrtho","","Add","G2F details (Eip63F-1)    DRscDB Data: (Eip63F-1)"
"284","ENSMUSG00000036438","12314","103250","Calm2","Fly","42465","FBgn0038830","CG17272","","4","4.02","moderate","No","No","OrthoDB, Panther, Phylome, SwiftOrtho","","Add","G2F details (CG17272)    DRscDB Data: (CG17272)"
"284","ENSMUSG00000036438","12314","103250","Calm2","Fly","35498","FBgn0033027","TpnC4","","4","3.94","moderate","No","Yes","Compara, Panther, Phylome, SwiftOrtho","","Add","G2F details (TpnC4)    DRscDB Data: (TpnC4)"
"284","ENSMUSG00000036438","12314","103250","Calm2","Fly","36195","FBgn0010423","TpnC47D","","3","3.01","moderate","No","Yes","Panther, Phylome, SwiftOrtho","","Add","G2F details (TpnC47D)    DRscDB Data: (TpnC47D)"
"284","ENSMUSG00000036438","12314","103250","Calm2","Fly","35473","FBgn0013348","TpnC41C","","3","3.01","moderate","No","Yes","Panther, Phylome, SwiftOrtho","","Add","G2F details (TpnC41C)    DRscDB Data: (TpnC41C)"
"284","ENSMUSG00000036438","12314","103250","Calm2","Fly","37613","FBgn0034774","CG13526","","3","3.01","moderate","No","Yes","Panther, Phylome, SwiftOrtho","","Add","G2F details (CG13526)    DRscDB Data: (CG13526)"
"284","ENSMUSG00000036438","12314","103250","Calm2","Fly","33752","FBgn0031692","TpnC25D","","3","3.01","moderate","No","Yes","Panther, Phylome, SwiftOrtho","","Add","G2F details (TpnC25D)    DRscDB Data: (TpnC25D)"
"284","ENSMUSG00000036438","12314","103250","Calm2","Fly","39916","FBgn0010424","TpnC73F","","3","3.01","moderate","No","Yes","Panther, Phylome, SwiftOrtho","","Add","G2F details (TpnC73F)    DRscDB Data: (TpnC73F)"
"284","ENSMUSG00000036438","12314","103250","Calm2","Fly","38092","FBgn0035161","CG13898","","3","2.92","moderate","No","Yes","OMA, Phylome, SwiftOrtho","","Add","G2F details (CG13898)    DRscDB Data: (CG13898)"
"284","ENSMUSG00000036438","12314","103250","Calm2","Fly","3355126","FBgn0040010","CG17493","","3","2.92","low","No","No","OMA, Phylome, SwiftOrtho","","Add","G2F details (CG17493)    DRscDB Data: (CG17493)"
"284","ENSMUSG00000036438","12314","103250","Calm2","Fly","318949","FBgn0051802","CG31802","","3","2.92","low","No","No","OMA, Phylome, SwiftOrtho","","Add","G2F details (CG31802)    DRscDB Data: (CG31802)"
"284","ENSMUSG00000036438","12314","103250","Calm2","Fly","46456","FBgn0015614","CanB2","","3","2.92","low","No","No","OMA, Phylome, SwiftOrtho","","Add","G2F details (CanB2)    DRscDB Data: (CanB2)"
"284","ENSMUSG00000036438","12314","103250","Calm2","Fly","44317","FBgn0010014","CanB","","3","2.92","low","No","No","OMA, Phylome, SwiftOrtho","","Add","G2F details (CanB)    DRscDB Data: (CanB)"
"285","ENSMUSG00000036442","59016","1930964","Thap11","Fly","38086","FBgn0035157","CG13894","","1","1.05","low","Yes","Yes","Inparanoid","","Add","G2F details (CG13894)    DRscDB Data: (CG13894)"
"285","ENSMUSG00000036442","59016","1930964","Thap11","Fly","35262","FBgn0032817","CG10631","","1","1","low","Yes","No","Domainoid","","Add","G2F details (CG10631)    DRscDB Data: (CG10631)"
"285","ENSMUSG00000036442","59016","1930964","Thap11","Fly","39316","FBgn0036193","CG14135","","1","0.91","low","Yes","No","Phylome","","Add","G2F details (CG14135)    DRscDB Data: (CG14135)"
"286","ENSMUSG00000036446","17022","109347","Lum","Fly","42091","FBgn0028992","sds22","","2","1.92","moderate","Yes","No","OrthoDB, Phylome","","Add","G2F details (sds22)    DRscDB Data: (sds22)"
"286","ENSMUSG00000036449","78076","2135945","Lcn8","","none found","","","","","","","","","","","",""
"287","ENSMUSG00000036450","319594","2442345","Hif1an","Fly","43329","FBgn0263025","HSPBAP1","","4","3.82","moderate","Yes","No","eggNOG, OrthoDB, Phylome, SwiftOrtho","","Add","G2F details (HSPBAP1)    DRscDB Data: (HSPBAP1)"
"287","ENSMUSG00000036450","319594","2442345","Hif1an","Fly","38097","FBgn0035166","JMJD5","","4","3.82","moderate","Yes","No","eggNOG, OrthoDB, Phylome, SwiftOrtho","","Add","G2F details (JMJD5)    DRscDB Data: (JMJD5)"
"288","ENSMUSG00000036452","71302","1918552","Arhgap26","Fly","32522","FBgn0030685","Graf","","16","15.82","high","Yes","Yes","eggNOG, Homologene, Isobase, OrthoDB, TreeFam, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid","","Add","G2F details (Graf)    DRscDB Data: (Graf)"
"289","ENSMUSG00000036459","101543","2141920","Wtip","Fly","32351","FBgn0030530","jub","","11","10.8","high","Yes","Yes","eggNOG, TreeFam, Domainoid, Hieranoid, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid","","Add","G2F details (jub)    DRscDB Data: (jub)"
"290","ENSMUSG00000036461","13709","107180","Elf1","Fly","39962","FBgn0000567","Eip74EF","","6","5.96","moderate","Yes","No","eggNOG, TreeFam, Domainoid, OrthoInspector, Panther, SwiftOrtho","","Add","G2F details (Eip74EF)    DRscDB Data: (Eip74EF)"
"290","ENSMUSG00000036461","13709","107180","Elf1","Fly","33392","FBgn0000097","aop","","3","2.81","low","No","No","eggNOG, Phylome, SwiftOrtho","","Add","G2F details (aop)    DRscDB Data: (aop)"
"291","ENSMUSG00000036463","67653","1914903","4930544G11Rik","Fly","36775","FBgn0014020","Rho1","","10","9.79","moderate","Yes","No","eggNOG, OrthoDB, TreeFam, Hieranoid, OMA, OrthoFinder, orthoMCL, Panther, Phylome, SonicParanoid","","Add","G2F details (Rho1)    DRscDB Data: (Rho1)"
"291","ENSMUSG00000036463","67653","1914903","4930544G11Rik","Fly","41136","FBgn0014380","RhoL","","3","2.82","low","No","No","eggNOG, OrthoDB, Phylome","","Add","G2F details (RhoL)    DRscDB Data: (RhoL)"
"292","ENSMUSG00000036466","214058","1920951","Megf11","Fly","38218","FBgn0027594","drpr","","15","14.87","moderate","Yes","No","eggNOG, Homologene, OrthoDB, TreeFam, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid","","Add","G2F details (drpr)    DRscDB Data: (drpr)"
"292","ENSMUSG00000036466","214058","1920951","Megf11","Fly","318930","FBgn0261514","NimA","","3","2.91","low","No","No","eggNOG, OrthoDB, OrthoFinder","","Add","G2F details (NimA)    DRscDB Data: (NimA)"
"293","ENSMUSG00000036469","72925","1920175","Marchf1","Fly","39079","FBgn0035983","CG4080","","12","11.75","high","Yes","Yes","eggNOG, Isobase, TreeFam, Domainoid, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid, SwiftOrtho","","Add","G2F details (CG4080)    DRscDB Data: (CG4080)"
"293","ENSMUSG00000036469","72925","1920175","Marchf1","Fly","31592","FBgn0029877","CG17717","","4","3.84","moderate","No","No","eggNOG, Phylome, RoundUp, SonicParanoid","","Add","G2F details (CG17717)    DRscDB Data: (CG17717)"
"293","ENSMUSG00000036469","72925","1920175","Marchf1","Fly","31749","FBgn0030015","CG10761","","3","2.94","low","No","No","Phylome, RoundUp, SonicParanoid","","Add","G2F details (CG10761)    DRscDB Data: (CG10761)"
"293","ENSMUSG00000036469","72925","1920175","Marchf1","Fly","38300","FBgn0035333","CG1317","","3","2.93","low","No","No","eggNOG, RoundUp, SwiftOrtho","","Add","G2F details (CG1317)    DRscDB Data: (CG1317)"
"293","ENSMUSG00000036469","72925","1920175","Marchf1","Fly","37349","FBgn0034546","CG13442","","3","2.81","low","No","No","eggNOG, Phylome, SonicParanoid","","Add","G2F details (CG13442)    DRscDB Data: (CG13442)"
"294","ENSMUSG00000036473","224617","2443456","Tbc1d24","Fly","35359","FBgn0032901","sky","","16","15.74","high","Yes","Yes","Compara, eggNOG, Homologene, Isobase, TreeFam, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid","","Add","G2F details (sky)    DRscDB Data: (sky)"
"295","ENSMUSG00000036478","12226","88215","Btg1","Fly","32574","FBgn0028397","Tob","","3","2.81","moderate","Yes","No","eggNOG, OrthoFinder, Phylome","","Add","G2F details (Tob)    DRscDB Data: (Tob)"
"296","ENSMUSG00000036480","69453","1916703","Prss56","Fly","39597","FBgn0036436","CG4914","","6","5.91","high","Yes","Yes","Homologene, OrthoFinder, OrthoInspector, Phylome, SonicParanoid, SwiftOrtho","","Add","G2F details (CG4914)    DRscDB Data: (CG4914)"
"296","ENSMUSG00000036480","69453","1916703","Prss56","Fly","43007","FBgn0039272","CG11836","","6","5.81","high","Yes","Yes","OrthoFinder, OrthoInspector, orthoMCL, Phylome, SonicParanoid, SwiftOrtho","","Add","G2F details (CG11836)    DRscDB Data: (CG11836)"
"296","ENSMUSG00000036480","69453","1916703","Prss56","Fly","37486","FBgn0034661","tpr","","6","5.81","high","Yes","Yes","OrthoFinder, OrthoInspector, orthoMCL, Phylome, SonicParanoid, SwiftOrtho","","Add","G2F details (tpr)    DRscDB Data: (tpr)"
"296","ENSMUSG00000036480","69453","1916703","Prss56","Fly","33667","FBgn0031619","CG3355","","6","5.81","high","Yes","Yes","OrthoFinder, OrthoInspector, orthoMCL, Phylome, SonicParanoid, SwiftOrtho","","Add","G2F details (CG3355)    DRscDB Data: (CG3355)"
"296","ENSMUSG00000036480","69453","1916703","Prss56","Fly","59137","FBgn0042098","CG18735","","6","5.81","high","Yes","Yes","OrthoFinder, OrthoInspector, orthoMCL, Phylome, SonicParanoid, SwiftOrtho","","Add","G2F details (CG18735)    DRscDB Data: (CG18735)"
"296","ENSMUSG00000036480","69453","1916703","Prss56","Fly","39586","FBgn0036427","CG4613","","5","4.91","moderate","No","Yes","OrthoFinder, OrthoInspector, Phylome, SonicParanoid, SwiftOrtho","","Add","G2F details (CG4613)    DRscDB Data: (CG4613)"
"296","ENSMUSG00000036480","69453","1916703","Prss56","Fly","37491","FBgn0034666","CG9294","","5","4.91","moderate","No","Yes","OrthoFinder, OrthoInspector, Phylome, SonicParanoid, SwiftOrtho","","Add","G2F details (CG9294)    DRscDB Data: (CG9294)"
"296","ENSMUSG00000036480","69453","1916703","Prss56","Fly","3772580","FBgn0034518","CG13430","","4","3.81","moderate","No","No","orthoMCL, Phylome, SonicParanoid, SwiftOrtho","","Add","G2F details (CG13430)    DRscDB Data: (CG13430)"
"296","ENSMUSG00000036480","69453","1916703","Prss56","Fly","35904","FBgn0265011","Np","","4","3.81","moderate","No","No","orthoMCL, Phylome, SonicParanoid, SwiftOrtho","","Add","G2F details (Np)    DRscDB Data: (Np)"
"296","ENSMUSG00000036480","69453","1916703","Prss56","Fly","5740868","FBgn0085487","CG34458","","4","3.81","moderate","No","No","OrthoFinder, orthoMCL, Phylome, SwiftOrtho","","Add","G2F details (CG34458)    DRscDB Data: (CG34458)"
"296","ENSMUSG00000036480","69453","1916703","Prss56","Fly","34731","FBgn0284244","l(2)k05911","","4","3.81","moderate","No","Yes","OrthoInspector, orthoMCL, Phylome, SonicParanoid","","Add","G2F details (l(2)k05911)    DRscDB Data: (l(2)k05911)"
"296","ENSMUSG00000036480","69453","1916703","Prss56","Fly","36214","FBgn0043470","lambdaTry","","4","3.81","moderate","No","No","orthoMCL, Phylome, SonicParanoid, SwiftOrtho","","Add","G2F details (lambdaTry)    DRscDB Data: (lambdaTry)"
"296","ENSMUSG00000036480","69453","1916703","Prss56","Fly","2768847","FBgn0053459","CG33459","","3","2.94","moderate","No","Yes","Compara, Panther, Phylome","","Add","G2F details (CG33459)    DRscDB Data: (CG33459)"
"296","ENSMUSG00000036480","69453","1916703","Prss56","Fly","2768846","FBgn0053458","CG33458","","3","2.94","moderate","No","Yes","Compara, Panther, Phylome","","Add","G2F details (CG33458)    DRscDB Data: (CG33458)"
"296","ENSMUSG00000036480","69453","1916703","Prss56","Fly","41607","FBgn0003450","snk","","3","2.91","moderate","No","Yes","Phylome, SonicParanoid, SwiftOrtho","","Add","G2F details (snk)    DRscDB Data: (snk)"
"296","ENSMUSG00000036480","69453","1916703","Prss56","Fly","40137","FBgn0036891","CG9372","","3","2.91","low","No","No","Phylome, SonicParanoid, SwiftOrtho","","Add","G2F details (CG9372)    DRscDB Data: (CG9372)"
"296","ENSMUSG00000036480","69453","1916703","Prss56","Fly","37309","FBgn0034507","CG11192","","3","2.91","low","No","No","Phylome, SonicParanoid, SwiftOrtho","","Add","G2F details (CG11192)    DRscDB Data: (CG11192)"
"296","ENSMUSG00000036480","69453","1916703","Prss56","Fly","35905","FBgn0033362","CG8172","","3","2.81","low","No","No","orthoMCL, Phylome, SonicParanoid","","Add","G2F details (CG8172)    DRscDB Data: (CG8172)"
"296","ENSMUSG00000036480","69453","1916703","Prss56","Fly","34226","FBgn0015316","Try29F","","3","2.81","low","No","No","orthoMCL, Phylome, SwiftOrtho","","Add","G2F details (Try29F)    DRscDB Data: (Try29F)"
"296","ENSMUSG00000036480","69453","1916703","Prss56","Fly","33572","FBgn0051954","CG31954","","3","2.81","low","No","No","orthoMCL, Phylome, SwiftOrtho","","Add","G2F details (CG31954)    DRscDB Data: (CG31954)"
"296","ENSMUSG00000036480","69453","1916703","Prss56","Fly","42347","FBgn0038727","CG7432","","3","2.81","low","No","No","orthoMCL, Phylome, SwiftOrtho","","Add","G2F details (CG7432)    DRscDB Data: (CG7432)"
"296","ENSMUSG00000036492","386454","2156378","Rnf39","","none found","","","","","","","","","","","",""
"297","ENSMUSG00000036499","216238","2442192","Eea1","Fly","37395","FBgn0034585","Rbpn-5","","4","3.94","moderate","Yes","No","Compara, Domainoid, Panther, Phylome","","Add","G2F details (Rbpn-5)    DRscDB Data: (Rbpn-5)"
"297","ENSMUSG00000036499","216238","2442192","Eea1","Fly","43277","FBgn0051064","CG31064","","3","2.92","low","No","No","OrthoDB, Phylome, SwiftOrtho","","Add","G2F details (CG31064)    DRscDB Data: (CG31064)"
"298","ENSMUSG00000036500","11648","87984","Akp3","Fly","38633","FBgn0035620","Alp9","","17","16.79","high","Yes","Yes","Compara, eggNOG, Homologene, Isobase, OrthoDB, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid, SwiftOrtho","","Add","G2F details (Alp9)    DRscDB Data: (Alp9)"
"298","ENSMUSG00000036500","11648","87984","Akp3","Fly","42482","FBgn0038845","Alp5","","15","14.81","moderate","No","No","Compara, eggNOG, Homologene, OrthoDB, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, SonicParanoid, SwiftOrtho","","Add","G2F details (Alp5)    DRscDB Data: (Alp5)"
"298","ENSMUSG00000036500","11648","87984","Akp3","Fly","41135","FBgn0043791","phu","","15","14.76","moderate","No","Yes","Compara, eggNOG, Isobase, OrthoDB, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, SonicParanoid, SwiftOrtho","","Add","G2F details (phu)    DRscDB Data: (phu)"
"298","ENSMUSG00000036500","11648","87984","Akp3","Fly","35981","FBgn0033423","Alp6","","14","13.94","moderate","No","Yes","Compara, eggNOG, OrthoDB, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, Panther, Phylome, RoundUp, SonicParanoid, SwiftOrtho","","Add","G2F details (Alp6)    DRscDB Data: (Alp6)"
"298","ENSMUSG00000036500","11648","87984","Akp3","Fly","38632","FBgn0035619","Alp10","","14","13.81","moderate","No","Yes","Compara, eggNOG, OrthoDB, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, SonicParanoid, SwiftOrtho","","Add","G2F details (Alp10)    DRscDB Data: (Alp10)"
"298","ENSMUSG00000036500","11648","87984","Akp3","Fly","40372","FBgn0283479","Alp1","","12","11.76","moderate","No","No","Compara, eggNOG, OrthoDB, Hieranoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, SonicParanoid, SwiftOrtho","","Add","G2F details (Alp1)    DRscDB Data: (Alp1)"
"298","ENSMUSG00000036500","11648","87984","Akp3","Fly","37539","FBgn0283480","Alp2","","9","8.76","moderate","No","Yes","Compara, eggNOG, OrthoDB, OMA, OrthoFinder, OrthoInspector, Phylome, SonicParanoid, SwiftOrtho","","Add","G2F details (Alp2)    DRscDB Data: (Alp2)"
